"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","9001","9003","9005","9007","9009","9011","9013","9015","25003","25007","25011","25013","25015","25019","25027","26099","26115","36019","36027","36029","36033","36063","36079","36089","36119","39043","39095","39123","44003","44007","44009","50011","50025"
"1",2020-04-22,9003,1033.77041799441,3686,3.17973141927457,119.939097136,NA,72.34393924,89.57708512,445.184322474,17.420380043,88.85332469,5.333518185,NA,NA,NA,187.80495732,7.14332828,NA,NA,NA,0.019807748289,NA,NA,0.150657758122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-04-23,9003,1078.930254931,3834,2.98595086437344,128.807270409,NA,80.732456,94.17327376,442.707184896,18.67183671,93.4134581,6.305703875,NA,NA,NA,204.529720032,9.277706361,NA,NA,NA,NA,NA,NA,0.311644788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"3",2020-04-24,9003,1104.76472757101,4059,3.01538369928225,120.65566472,NA,80.90204717,96.22822128,456.65444474,17.485757575,98.43190742,6.363412664,NA,NA,NA,218.375432704,9.186534818,NA,NA,NA,NA,0.02261188251,NA,0.32417957,NA,0.037922096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0965909315,NA
"4",2020-04-27,9003,1150.42953122342,4545,2.05820865491133,120.59066916,NA,86.49569196,98.0350884,476.386457115,20.519198864,107.10120576,7.719985259,NA,NA,NA,223.323772296,9.635191575,NA,NA,NA,NA,0,NA,0.57206653014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05020430428,NA
"5",2020-04-28,9003,1343.19749280317,4581,3.30524670238783,155.980570642,NA,96.86904448,109.73564644,550.628484362,24.264038272,118.39183722,8.254950585,NA,NA,NA,266.4759168,11.314083846,NA,NA,NA,NA,0.05181346445,NA,1.173691618,0.008991654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04842341972,NA
"6",2020-04-30,9003,1357.290493836,4903,2.59858105643705,141.706493252,NA,102.02850431,115.61458294,557.10536408,24.745503552,120.67334704,9.313087688,4.427615027,NA,NA,268.472383912,12.579936036,NA,NA,NA,NA,NA,NA,0.623675999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"7",2020-05-01,9003,1465.71421697028,5216,3.37472923264398,149.203292112,NA,115.8711936,123.35799355,614.864495064,25.182774441,128.545398,9.901672308,NA,NA,NA,285.24088503,12.762259172,NA,NA,NA,NA,0.02566413543,NA,0.65175441285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106835145,NA
"8",2020-05-04,9003,1673.361008168,5400,3.31523153072935,168.63333404,NA,136.14286395,149.9714094,665.32599099,42.407587916,139.49467288,12.933239158,6.938037243,NA,NA,335.81876381,15.328101714,NA,NA,NA,NA,NA,NA,0.367007067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-05-05,9003,1680.9474323732,5547,3.46933634955066,181.428257375,NA,130.105421,140.10244974,674.79388745,33.7583235,144.09560961,11.331573555,3.8056497922,NA,NA,345.292344456,15.277269216,NA,NA,NA,NA,0.030303,NA,0.860324879,0.010659568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055359232,NA
"10",2020-05-06,9003,1704.00325688184,5688,3.32291030146405,175.810828233,NA,133.6191506,144.95851384,685.30936619,34.023424995,152.41953146,12.61992858,NA,NA,NA,349.982020144,14.780672569,NA,NA,NA,NA,0.08982038,NA,0.379610275,0.01038961584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"11",2020-05-07,9003,1781.15047229071,5883,3.46029571979311,184.359580272,NA,138.1390231,142.4494698,724.081473445,36.982006677,156.69609172,12.70685199,4.279510144,NA,NA,365.22506732,15.332233866,NA,NA,NA,NA,0.05977010065,NA,0.785863113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05353074306,NA
"12",2020-05-08,9003,1836.6969613517,6020,3.4620318863238,185.328257187,NA,138.01782137,152.03146441,747.57243533,38.521519365,166.33854996,14.535812488,4.746782205,NA,NA,371.486867752,17.545095012,NA,NA,NA,NA,0.0635497107,NA,0.403307166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105499396,NA
"13",2020-05-11,9003,1831.85650932144,6437,3.18616490927896,177.627950094,NA,150.422587,150.78827428,758.144005152,41.04134216,154.28235714,16.005878592,NA,NA,NA,364.568980965,18.328920127,NA,NA,NA,NA,0.06818184144,NA,0.57803197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"14",2020-05-12,9003,1776.153409219,6597,3.23840008790089,180.261923118,NA,130.51929696,142.27581746,734.04502812,35.678961675,150.96450851,14.9609206,4.095999936,NA,NA,364.379737524,18.197920995,NA,NA,NA,NA,0.033969309,NA,0.574989324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164335688,NA
"15",2020-05-13,9003,1916.44177555488,6769,3.45489360695405,201.731707824,NA,140.95118839,148.97551466,778.692204525,38.938197528,165.72156174,14.984949766,NA,NA,NA,408.953268648,16.732405424,NA,NA,NA,NA,NA,NA,0.707819328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05295772188,NA
"16",2020-05-14,9003,2020.848369664,6936,3.48066911818037,194.391750741,NA,153.5599936,164.75376255,831.179642025,46.114477992,165.68066867,16.40716588,5.354881301,NA,NA,423.834042114,18.60801299,NA,NA,NA,NA,NA,NA,0.860046999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103924802,NA
"17",2020-05-15,9003,2136.02759347426,7101,3.56822020630693,209.5344291,NA,157.77265674,170.90033457,887.887639862,46.32717056,190.73395404,16.720949573,5.337081444,NA,NA,432.330696256,17.9467002,NA,NA,NA,NA,0,NA,0.431304045258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104677084,NA
"18",2020-05-18,9003,2183.403916693,7873,3.39880515242651,190.619303966,NA,179.58026712,190.00559095,870.777096992,52.19709174,230.44096815,19.154770096,6.22823992,NA,NA,425.59902574,18.213279084,NA,NA,NA,NA,0.12195126,NA,0.466331675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"19",2020-05-19,9003,2313.59757434,7960,3.51630985244402,224.915076642,NA,171.02887791,188.81907072,922.103909753,49.304811908,245.07595976,18.719999688,7.11405686,NA,NA,462.084749288,23.779899045,NA,NA,NA,NA,0.04083489,NA,0.610327876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-20,9003,2456.0737032776,8118,3.57826625600153,239.438931424,NA,169.44519276,198.36526536,975.41091576,50.118262884,263.53234947,20.71084239,5.643282908,NA,NA,508.03733088,24.213919268,NA,NA,NA,NA,0.0813007782,NA,0.92268174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1534276554,NA
"21",2020-05-21,9003,2491.41439603879,8166,3.60710598210206,231.932081312,NA,172.80700524,199.68514775,995.59885932,52.58525507,267.23644452,20.453032026,7.101426912,NA,NA,517.5133056,25.44004667,NA,NA,NA,0,0.12189618,NA,0.78495035079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154945088,NA
"22",2020-05-26,9003,2601.69713927,8724,3.5851583501193,231.148271112,NA,185.92375263,223.1689824,1033.84105908,80.188123764,266.34237705,24.78131565,NA,NA,NA,526.64766,28.682695744,NA,NA,NA,NA,0.08168760327,NA,0.87021895627,NA,NA,NA,NA,NA,0.02099528046,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-27,9003,2728.148445185,8759,3.64674869180521,264.462666736,NA,183.8439426,230.73515982,1093.4097237,71.856495464,280.08591184,23.322219165,5.354357325,NA,NA,544.63474637,28.700233001,NA,NA,NA,NA,NA,NA,1.742989164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-28,9003,2717.778249709,8870,3.56987386861692,266.256293885,NA,184.21368196,231.29517292,1054.01498884,72.057622344,285.4395234,22.558626831,6.864001985,NA,NA,563.10835728,30.407385972,NA,NA,NA,NA,NA,NA,1.412274474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150319818,NA
"25",2020-05-29,9003,2717.2389222213,8924,3.66219714983282,233.49929652,NA,187.61267295,235.33416848,1062.13419384,67.73043991,292.4814508,24.379683096,NA,NA,NA,584.40691782,29.156257091,NA,NA,NA,NA,0.03991223691,NA,0.351064490581,0.01254481221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1003201746,NA
"26",2020-06-01,9003,2829.01786601626,9189,3.60159282137085,244.430960334,NA,205.7603032,265.8322557,1063.7100375,85.396294686,296.50456378,25.81076325,10.305652059,NA,NA,600.00826668,30.691518382,NA,NA,NA,NA,0,NA,0.553114000802,0.01413644446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-06-02,9003,2758.799148592,9283,3.63090113760174,257.273812588,NA,190.89672327,238.14585828,1043.25919192,65.452751936,282.77138084,24.069688906,6.570293664,NA,NA,618.02020764,30.873013353,NA,NA,NA,NA,NA,NA,1.466226195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"28",2020-06-03,9003,2810.52238141943,9334,3.64649925483007,245.861072,NA,188.54669836,248.10357504,1081.09834054,64.597356432,291.57056528,22.051592766,8.011554392,NA,NA,626.94946392,32.119140102,NA,NA,NA,NA,0.04091507193,NA,1.4685262929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1035812226,NA
"29",2020-06-04,9003,2912.64133383929,9370,3.70881807943671,248.36185065,NA,194.31308592,255.30038811,1136.3622798,73.86555614,298.09988478,23.325136237,7.991927328,NA,NA,643.88645264,30.3030312,NA,NA,NA,NA,0.08006890521,NA,0.548648400482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2030237286,NA
"30",2020-06-05,9003,3019.826823641,9400,3.72393468711206,262.78739637,NA,210.583845,258.69301955,1145.64116718,75.458003294,310.39742961,25.113514367,8.59651299,NA,NA,684.96252572,36.65364962,NA,NA,NA,NA,0,NA,0.73902038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20073956,NA
"31",2020-06-08,9003,3004.81355966203,9553,3.6592986943855,244.922572752,NA,217.04975964,291.14294625,1144.22931223,101.878608896,307.61166612,27.902820024,9.189833484,NA,NA,629.04038081,31.358832903,NA,NA,NA,NA,NA,NA,0.385601203029,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.10122535,NA
"32",2020-06-09,9003,2934.08142991195,9568,3.71459758628765,249.375253268,NA,200.08044576,263.50477394,1142.35778703,84.48546726,306.38042148,25.14936852,8.540639538,NA,NA,622.52634945,30.28011203,NA,NA,NA,NA,NA,NA,1.34929323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05151840595,NA
"33",2020-06-10,9003,3055.510583285,9621,3.72072917595013,252.477601038,NA,207.06137568,266.7943305,1211.33530506,85.522165036,309.57683117,28.204807536,7.452615469,NA,NA,654.16751862,32.04956482,NA,NA,NA,NA,0,NA,0.766988484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101479872,NA
"34",2020-06-11,9003,2927.39644322925,9659,3.62314988224976,253.070916932,NA,202.768085,269.7955711,1123.43240835,73.884144619,309.21708049,27.708942072,NA,NA,NA,636.08175176,30.202801221,NA,NA,NA,NA,0.122183738,NA,0.97404418821,0.040683964,NA,NA,NA,NA,0.046793124,NA,NA,NA,NA,NA,0.05103667104,NA
"35",2020-04-22,9005,534.438383896,659,3.25720805082289,216.961785167,96.069828782,NA,NA,214.496318322,NA,NA,NA,6.910451625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2020-04-23,9005,545.916672245,685,3.14838380582224,217.307496471,105.488146908,NA,NA,216.9158588,NA,NA,NA,6.205170066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2020-04-24,9005,540.58357178,739,3.21447867241144,206.33007753,108.489731328,NA,NA,218.25665351,NA,NA,NA,7.507109412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2020-04-25,9005,696.678676966,761,3.46722808613831,262.158914664,148.384970304,NA,NA,277.013931156,NA,NA,NA,9.120860842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-04-26,9005,446.942012609,790,1.30995415547768,157.443900018,99.0267264,NA,NA,182.956035234,NA,NA,NA,7.213881442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301469515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-04-27,9005,537.434150023,817,2.97985984672677,195.801175752,109.17829017,NA,NA,226.278366129,NA,NA,NA,6.176317972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2020-04-28,9005,682.255388791,824,3.43915318848418,255.746366824,132.481933632,NA,NA,286.806877302,NA,NA,NA,7.220211033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2020-04-30,9005,640.04428023,883,3.03027850627478,233.897138376,136.760418436,NA,NA,261.780307744,NA,NA,NA,7.606415674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2020-05-01,9005,719.811745760215,928,3.49753364175893,265.75816743,153.206532288,NA,NA,291.709375122,NA,NA,NA,9.029045712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108625208215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-05-02,9005,866.253397509,947,3.54878050820616,309.40005436,208.860723508,NA,NA,337.191964245,NA,NA,NA,10.800655396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-05-03,9005,807.319497675,947,3.41619601395468,285.242178832,184.321596659,NA,NA,327.792139904,NA,NA,NA,9.96358228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2020-05-04,9005,758.125731388038,953,3.44483732619413,275.84862801,160.2003798,NA,NA,313.700516235,NA,NA,NA,8.25387282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122334523038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2020-05-05,9005,808.332342875,970,3.52922442981828,291.352432475,173.535948003,NA,NA,334.167691339,NA,NA,NA,9.276271058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2020-05-06,9005,813.73177926965,985,3.46975515448797,301.904678202,175.637738448,NA,NA,326.19848337,NA,NA,NA,9.960939144,NA,NA,NA,NA,NA,NA,NA,NA,0.02994010565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-05-07,9005,872.499185633,1010,3.59289208685448,327.193490152,194.902460442,NA,NA,342.67634253,NA,NA,NA,7.726892509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-05-08,9005,874.843915789,1027,3.59626346701916,319.418701604,199.55801544,NA,NA,348.56445659,NA,NA,NA,7.302742155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-05-09,9005,847.86206362,1037,3.37456981674112,302.699657762,192.360491928,NA,NA,345.439608095,NA,NA,NA,7.362305835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-05-10,9005,907.477390733808,1046,3.49968039585479,315.627248768,206.253680238,NA,NA,377.066468892,NA,NA,NA,8.385682572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144310263808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-05-11,9005,863.344054754846,1052,3.35560636590089,304.173367134,192.193023602,NA,NA,358.468783104,NA,NA,NA,8.330280966,NA,NA,NA,NA,NA,NA,NA,NA,0.03409092072,NA,0.144509028126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-05-12,9005,878.523249142,1061,3.35635887655735,322.42926657,193.433955291,NA,NA,354.980027793,NA,NA,NA,7.679999488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-05-13,9005,976.47898682,1069,3.62036551460319,359.99006268,214.072366445,NA,NA,393.624607875,NA,NA,NA,8.79194982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-05-14,9005,1018.423887698,1088,3.62190278893314,352.311557294,232.894871712,NA,NA,423.816667215,NA,NA,NA,9.400791477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"57",2020-05-15,9005,1051.809780531,1103,3.71741217829947,363.7906038,241.925041251,NA,NA,436.12745974,NA,NA,NA,9.861998656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104677084,NA
"58",2020-05-16,9005,1206.968872631,1118,3.68891041439405,427.99236619,298.920110975,NA,NA,468.42317165,NA,NA,NA,11.633223816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-05-17,9005,986.976021966534,1153,3.33760300928551,338.421960988,250.230584044,NA,NA,385.707236454,NA,NA,NA,12.45576408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160476400534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2020-05-18,9005,1055.30373017257,1164,3.56117235591901,365.559958764,262.881705932,NA,NA,416.792279156,NA,NA,NA,9.9143409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155445420573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-05-19,9005,1095.43678952118,1173,3.63695678852848,380.310940974,263.85450596,NA,NA,441.082857582,NA,NA,NA,10.03590188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152583125176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-05-20,9005,1185.3978270881,1178,3.73900464830123,420.942547872,287.100303138,NA,NA,466.905604632,NA,NA,NA,10.408721057,NA,NA,NA,NA,NA,NA,NA,NA,0.0406503891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"63",2020-05-21,9005,1218.45081130912,1182,3.73941949335994,433.732797028,289.789667436,NA,NA,483.979681653,NA,NA,NA,10.8970168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05164839212,NA
"64",2020-05-22,9005,1361.157571682,1177,3.86249818276508,455.184807844,324.443658756,NA,NA,513.082781876,NA,NA,NA,11.937515312,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.508807894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-23,9005,1183.623807282,1182,3.50900514675871,380.10726638,298.051106568,NA,NA,439.1613391,NA,NA,NA,11.879075394,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.42501984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2020-05-24,9005,1279.002250903,1210,3.60351640323796,427.16783529,329.559307803,NA,NA,452.004412806,NA,NA,NA,13.983350682,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.287344322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-05-25,9005,1033.921148874,1220,3.36635255301382,356.730475464,264.80963072,NA,NA,397.781552805,NA,NA,NA,14.599489885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-26,9005,1192.87135527209,1231,3.70567772479204,425.733107844,282.27836772,NA,NA,471.470309748,NA,NA,NA,13.348726158,NA,NA,NA,NA,NA,NA,NA,NA,0.04084380209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-27,9005,1297.96041607491,1230,3.79328690968064,450.504216416,314.613084524,NA,NA,520.6569291,NA,NA,NA,12.145250321,NA,NA,NA,NA,NA,NA,NA,NA,0.04093571391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-05-28,9005,1233.01747168291,1238,3.70643347606685,417.0932048,317.20964073,NA,NA,487.147236576,NA,NA,NA,11.526343116,NA,NA,NA,NA,NA,NA,NA,NA,0.04104646091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-29,9005,1288.268358848,1245,3.83090379914099,445.9553474,327.011091696,NA,NA,502.88070972,NA,NA,NA,12.421210032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"72",2020-05-30,9005,1505.57225895,1250,3.7293324015323,510.17721846,384.248570588,NA,NA,530.502585454,NA,NA,NA,12.64108356,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.89995624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102844648,NA
"73",2020-05-31,9005,1250.295400491,1264,3.61519542372052,416.87320288,347.009508162,NA,NA,472.927739537,NA,NA,NA,13.484949912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-06-01,9005,1294.758204857,1264,3.77153666867103,437.761337904,328.784147532,NA,NA,515.224773855,NA,NA,NA,12.987945566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2020-06-02,9005,1311.829489666,1269,3.78703243703065,437.111555879,338.762894475,NA,NA,523.65321272,NA,NA,NA,12.301826592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2020-06-03,9005,1313.59504550918,1271,3.79483424369478,424.9707125,332.471031568,NA,NA,544.084178714,NA,NA,NA,12.017332114,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05179061318,NA
"77",2020-06-04,9005,1420.89969270788,1272,3.84644097995749,489.77932095,361.38315322,NA,NA,557.43217341,NA,NA,NA,12.254289168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05075595988,NA
"78",2020-06-05,9005,1437.290091886,1275,3.90092834655524,482.32098192,375.7939426,NA,NA,565.023984444,NA,NA,NA,14.151182922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-06-06,9005,1586.242182049,1279,3.80942639043933,530.155782972,398.310835284,NA,NA,572.88234952,NA,NA,NA,13.440296961,NA,NA,NA,NA,NA,NA,NA,NA,0,71.412519192,NA,0.04039812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-06-07,9005,1353.25984007737,1285,3.67109720605131,455.559846608,371.237470524,NA,NA,509.904850572,NA,NA,NA,16.460313438,NA,NA,NA,NA,NA,NA,NA,NA,0.08382154914,NA,NA,0.01353738623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2020-06-08,9005,1363.44855919407,1292,3.847324696787,444.615573088,353.835133692,NA,NA,551.493619661,NA,NA,NA,13.431294024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.07293872907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-06-09,9005,1428.87320890507,1296,3.88611889650065,481.147529561,357.168110624,NA,NA,578.723335791,NA,NA,NA,11.760880614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07335231507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-06-10,9005,1495.527608241,1296,3.87815679002108,496.973409595,374.822749494,NA,NA,610.62036657,NA,NA,NA,13.111082582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2020-06-11,9005,1359.898765782,1300,3.81544067545925,454.511975892,344.739378659,NA,NA,547.395746499,NA,NA,NA,13.210936788,NA,NA,NA,NA,NA,NA,NA,NA,0.040727944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2020-06-12,9005,1571.28597985813,1300,3.96292444810098,530.198331363,412.35204901,NA,NA,617.110369865,NA,NA,NA,11.230788634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39444098613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2020-04-22,9009,1455.79216066529,5466,3.22951652979543,966.95316736,292.627795024,106.96936107,76.97174456,NA,11.921074543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019807748289,NA,NA,0.225984512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103225848,NA
"87",2020-04-23,9009,1485.810278528,5692,3.02303949639341,986.64616794,290.149846902,107.6140891,81.47714368,NA,11.862529962,7.726299756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225564,NA,0.311644788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2020-04-24,9009,1493.334588986,5890,3.07426380800569,975.3246852,314.522935551,116.76389184,75.1388376,NA,11.260059225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32417957,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020-04-25,9009,1664.2582206855,6093,3.42732676391472,1085.1880716,353.15875648,126.99649427,86.61984026,NA,12.271682675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233754005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2020-04-26,9009,1167.917603544,6286,1.24834096650141,744.986726982,245.7275373,98.8586329,68.08695516,NA,10.257751202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
