"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","4001","4003","4005","4013","4015","4017","4025","6029","6037","6071","8001","8005","8013","8031","8033","8035","8041","8059","8067","8069","8083","8101","8113","8123","15007","20199","30033","30071","32009","35001","35005","35006","35009","35013","35015","35019","35025","35029","35031","35033","35035","35039","35041","35043","35045","35049","35053","35055","35057","35061","36029","40017","48017","48069","48109","48117","48141","48243","48303","48369","48371","48375","48381","48421","48435","48443","49019","49037"
"54",2020-05-21,35031,230.76288816994,1958,3.65475912292636,122.74680446,NA,11.40566658,3.10672512874,2.461447956,25.657635089,NA,NA,NA,5.34960822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.372824779,NA,14.81375836,NA,NA,NA,1.774487482,NA,NA,NA,NA,NA,NA,NA,NA,20.970529944,NA,NA,NA,0.969741666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1336585052,NA,NA,NA,NA,NA,NA
"55",2020-05-22,35031,222.5730446108,1999,3.71611686800234,109.393739424,NA,9.23446706,4.666956042,2.276635257,30.433094627,NA,NA,NA,4.760154598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9135367724,NA,16.6422303,NA,NA,NA,1.464852595,NA,NA,NA,NA,NA,NA,NA,NA,22.103585685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6837922504,NA,NA,NA,NA,NA,NA
"56",2020-05-23,35031,143.87282892234,1999,2.77756060576623,48.164227395,NA,10.69719984,4.85212360194,2.5372473547,22.60514172,NA,NA,8.265297053,5.95527598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8427438342,NA,14.42222196,NA,NA,NA,1.872967541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748466262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9099163805,NA,NA,NA,NA,NA,NA
"57",2020-05-24,35031,120.41620103617,2099,2.13086077249809,33.067815968,NA,9.902984499,3.45921767307,2.195684388,21.667821786,1.1024712621,NA,NA,4.772175824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9455708368,NA,14.647665,NA,NA,NA,1.814606742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9335203572,NA,NA,NA,NA,NA,NA
"58",2020-05-25,35031,175.19514771864,2121,3.23831656150725,77.291914515,NA,8.2693066944,3.49848624594,1.58681682,20.767497019,NA,NA,NA,2.980708084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1183234121,NA,15.24914,NA,NA,NA,1.593241523,NA,NA,NA,NA,NA,NA,NA,NA,19.644409189,NA,NA,NA,0.690386071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5049181452,NA,NA,NA,NA,NA,NA
"59",2020-05-26,35031,227.18313042848,2141,3.57402487919678,131.87422512,NA,11.873097896,4.36076137728,2.0405309816,25.410128292,NA,NA,NA,3.667490539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1032167946,NA,18.54995125,NA,NA,NA,1.74927116,NA,NA,NA,NA,NA,NA,NA,NA,19.554457018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2020-05-27,35031,263.2525940515,2173,3.60304385884804,134.0798364,NA,16.015420188,4.4107286723,3.057975558,36.264460705,NA,NA,NA,5.681269004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2722236552,NA,17.6205744,NA,NA,NA,1.4248705,NA,NA,NA,NA,NA,NA,NA,NA,23.775898014,NA,NA,NA,1.08679248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.562544475,NA,NA,NA,NA,NA,NA
"61",2020-05-28,35031,261.8721128785,2191,3.595052834578,133.92894232,NA,13.532271183,3.919324161,2.870301896,31.98956652,NA,NA,NA,6.124273908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0070172356,NA,16.79487072,NA,NA,NA,1.68514416,NA,NA,NA,NA,NA,NA,NA,NA,26.189300844,NA,NA,NA,1.354744544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4763553869,NA,NA,NA,NA,NA,NA
"62",2020-05-29,35031,274.81947505983,2244,3.63732449645645,150.8897658,NA,13.218368163,5.45669180993,3.164140944,35.34554716,NA,NA,NA,6.09715741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.579128114,NA,16.85809752,NA,NA,NA,1.62471398,NA,NA,NA,NA,NA,NA,NA,NA,18.969813427,NA,NA,NA,1.460770368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1552803639,NA,NA,NA,NA,NA,NA
"63",2020-05-30,35031,200.64438804004,2297,3.40717448852218,73.90862752,NA,13.263699276,6.35030758184,3.902260527,32.17404456,NA,NA,NA,6.767086996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.086930308,NA,14.24908966,NA,NA,NA,2.0138204,NA,NA,NA,NA,NA,NA,NA,NA,17.385998702,NA,NA,NA,1.430769257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1117532522,NA,NA,NA,NA,NA,NA
"64",2020-05-31,35031,178.87529361024,2305,2.47941835549382,49.609367382,NA,11.92110861,5.44016938234,2.8399258272,34.978595358,NA,NA,NA,6.28051688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.724760968,NA,16.73675568,NA,NA,NA,1.98275864,NA,NA,NA,NA,NA,NA,NA,NA,12.9081489992,NA,NA,NA,1.824763261,NA,NA,0.4129081149,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2155145076,NA,NA,NA,NA,NA,NA
"65",2020-06-01,35031,258.23461408459,2339,3.65199474037085,129.524578862,NA,11.732130054,5.067466272,2.0007983118,40.162180644,NA,NA,NA,3.61686216549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3302882965,NA,21.22133364,NA,NA,NA,1.8741259,NA,NA,NA,NA,NA,NA,NA,NA,21.484377776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2204721628,NA,NA,NA,NA,NA,NA
"66",2020-06-02,35031,314.07238003372,2366,3.66931239595242,168.87251248,NA,16.76904138,5.52832477912,3.956483289,42.846440271,NA,NA,NA,6.221773296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3174041404,NA,18.62418466,NA,NA,NA,1.86320752,NA,NA,NA,NA,NA,NA,NA,NA,26.942034519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1309736992,NA,NA,NA,NA,NA,NA
"67",2020-06-03,35031,331.12925731842,2396,3.69561920175269,176.82407912,NA,17.352857697,5.82991268202,4.366417875,47.097196141,NA,NA,NA,7.772702463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7241096304,NA,18.16234677,NA,NA,NA,1.8933624,NA,NA,NA,NA,NA,NA,NA,NA,27.01572566,NA,NA,NA,1.085775589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.004771291,NA,NA,NA,NA,NA,NA
"68",2020-06-04,35031,336.81006898714,2418,3.7358031133316,181.51775448,NA,15.222148944,5.49154998084,3.887918061,46.020792325,NA,NA,NA,6.108017631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.737355986,NA,20.25356508,NA,NA,NA,1.59169554,NA,NA,NA,NA,NA,NA,NA,NA,31.527607404,NA,NA,NA,1.488372096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9632914593,NA,NA,NA,NA,NA,NA
"69",2020-06-05,35031,311.77129985584,2492,3.78511691569397,166.8244648,NA,19.426128632,7.96830558824,3.6611428531,43.527342672,NA,NA,NA,6.420857839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4304165865,NA,19.76369442,NA,NA,NA,1.42088264,NA,NA,NA,NA,NA,NA,NA,NA,29.051692465,NA,NA,NA,1.27637136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-06-06,35031,307.89141886224,2528,3.57219443133884,137.042168317,NA,17.894651418,6.83684189344,4.2433010544,43.37569184,1.495750688,NA,NA,8.330873296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.105102637,NA,18.37312434,NA,NA,NA,1.84615388,NA,NA,NA,NA,NA,NA,NA,NA,32.052719104,NA,NA,NA,1.547435948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7476044464,NA,NA,NA,NA,NA,NA
"71",2020-06-07,35031,260.81975770098,2564,2.91101287702912,114.942595602,NA,14.959688247,5.07755585808,3.3558335793,37.190558082,NA,NA,NA,7.20715812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1973210842,NA,15.61875456,NA,NA,NA,1.99794024,NA,NA,NA,NA,NA,NA,NA,NA,24.749186266,NA,NA,NA,1.643646394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8795196684,NA,NA,NA,NA,NA,NA
"72",2020-06-08,35031,337.00256780544,2613,3.56872225217677,168.46515279,NA,16.914733215,7.43573453688,2.9503057886,51.594909378,NA,NA,NA,3.85051606646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9735673975,NA,20.96808444,NA,NA,NA,2.0855614,NA,NA,NA,NA,NA,NA,NA,NA,31.496218599,NA,NA,NA,1.824261194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.443523,NA,NA,NA,NA,NA,NA
"73",2020-06-09,35031,349.5866398108,2623,3.72947622646044,173.19924318,NA,21.678476316,8.1316206574,4.84607032,55.092749196,NA,NA,NA,7.6656954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4720182784,NA,23.03069436,NA,NA,NA,1.75598636,NA,NA,NA,NA,NA,NA,NA,NA,27.53402448,NA,NA,NA,1.355982322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.824078941,NA,NA,NA,NA,NA,NA
"74",2020-06-10,35031,372.33322851411,2670,3.72996441031895,193.97380498,NA,22.849742475,9.99044644311,6.157241662,63.652494789,1.8087760638,NA,NA,9.255435872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2013632472,NA,19.56480198,NA,NA,NA,1.85501068,NA,NA,NA,NA,NA,NA,NA,NA,31.516606966,NA,NA,NA,1.507503356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2020-06-11,35031,396.95243872128,2683,3.67671519610713,205.21900495,NA,21.228684863,9.50959688658,5.322211176,67.8399984,NA,NA,NA,7.7173360835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.70442235,NA,20.65897845,NA,NA,NA,1.69133186,NA,NA,NA,NA,NA,NA,NA,NA,30.3286379,NA,NA,NA,1.375857294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3563785082,NA,NA,NA,NA,NA,NA
"76",2020-06-12,35031,339.04353361262,2731,3.77469969832068,172.264174248,NA,15.610733808,9.16341588422,5.464602,62.628546405,1.786734756,5.561600575,NA,7.841822196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8589913984,NA,20.63562165,NA,NA,NA,1.6803278,NA,NA,NA,NA,NA,NA,NA,NA,22.863289494,NA,NA,NA,1.683673398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-04-22,35045,29.9642896766,317,3.55539747440845,6.00652889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51909988,NA,0.543358959,NA,NA,NA,NA,NA,NA,NA,NA,1.1504925401,NA,NA,NA,NA,NA,NA,NA,NA,14.186931712,NA,NA,0.353256035,NA,1.4638809565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740704
"78",2020-04-23,35045,33.4843314103,366,3.63605796838685,8.109516106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5223124,NA,0.785790031,NA,NA,NA,NA,NA,NA,NA,NA,1.4041248,NA,NA,NA,NA,NA,NA,NA,NA,13.582876285,NA,NA,0.353338975,NA,2.0265936133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6997792
"79",2020-04-24,35045,37.703701486,393,3.68154934496011,9.267515994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03206408,NA,0.846388621,NA,NA,NA,NA,NA,NA,NA,NA,1.3761945978,NA,NA,NA,NA,NA,NA,NA,NA,15.12417312,NA,NA,0.494745348,NA,2.7941986302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.768421095
"80",2020-04-27,35045,48.0003617246,428,3.61838108095961,11.811099027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.858986858,NA,0.785416697,NA,NA,NA,NA,NA,NA,NA,NA,1.064607261,NA,NA,NA,NA,NA,NA,NA,NA,22.860579068,NA,NA,0.502626964,NA,2.6738639376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.443181912
"81",2020-04-28,35045,47.3915136629,472,3.63572826293464,10.433715375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02704057,NA,0.817610105,NA,NA,NA,NA,NA,NA,NA,NA,1.6386943357,NA,NA,NA,NA,NA,NA,NA,NA,21.52783969,NA,NA,0.423111108,NA,3.2705474052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.252955074
"82",2020-04-30,35045,51.3385174914,576,3.7093074129191,12.696008323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,0.776963348,NA,NA,NA,NA,NA,NA,NA,NA,1.632926712,NA,NA,NA,NA,NA,NA,NA,NA,24.78355488,NA,NA,0.45586975,NA,2.7552997624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.037894716
"83",2020-05-01,35045,62.3177596266,588,3.77785654290125,16.724410456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00665399,NA,0.75223883,NA,NA,NA,NA,NA,NA,NA,NA,1.4579609826,NA,NA,NA,NA,NA,NA,NA,NA,31.040200692,NA,NA,0.60516027,NA,2.704867971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.026266435
"84",2020-05-04,35045,65.7869061004,724,3.69041454116787,14.72825055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31333043,NA,0.918172176,NA,NA,NA,NA,NA,NA,NA,NA,1.638512656,NA,NA,NA,NA,NA,NA,NA,NA,32.432109192,NA,NA,0.800702328,NA,3.4171870104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.538641758
"85",2020-05-05,35045,70.6596096224,744,3.70460132973848,19.498443066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02821033,NA,1.175510176,NA,NA,NA,NA,NA,NA,NA,NA,1.642368645,NA,NA,NA,NA,NA,NA,NA,NA,30.933178644,NA,NA,NA,NA,3.2659898194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.115908942
"86",2020-05-06,35045,70.6452948804,782,3.70767059934905,17.63036792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19472915,NA,0.977635796,NA,NA,NA,NA,NA,NA,NA,NA,1.911408788,NA,NA,NA,NA,NA,NA,NA,NA,33.65959458,NA,NA,NA,NA,3.4392475384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.832311108
"87",2020-05-07,35045,75.34691859,859,3.69800449462738,22.755181533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55400655,NA,1.083503044,NA,NA,NA,NA,NA,NA,NA,NA,1.566061376,NA,NA,NA,NA,NA,NA,NA,NA,33.57302058,NA,NA,0.598976144,NA,2.867974133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34819523
"88",2020-05-08,35045,98.8680319472,925,3.8098863362641,30.344060334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53123456,NA,1.369565211,NA,NA,NA,NA,NA,NA,NA,NA,2.565104495,NA,NA,NA,NA,NA,NA,NA,NA,46.241994864,NA,NA,1.159643466,NA,3.5143331412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.142095876
"89",2020-05-11,35045,82.3241323686,1036,3.65050283224983,20.569673142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2156864,NA,1.21646343,NA,NA,NA,NA,NA,NA,NA,NA,2.204709924,NA,NA,NA,NA,NA,NA,NA,NA,40.24344498,NA,NA,0.809523792,NA,3.2013826926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.863248008
"90",2020-05-12,35045,85.3167645862,1075,3.6164763019015,21.40998443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8284138,NA,1.01301299,NA,NA,NA,NA,NA,NA,NA,NA,1.9199006139,NA,NA,NA,NA,NA,NA,NA,NA,45.184920495,NA,NA,0.88020394,NA,3.2110470573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86928126
"91",2020-05-13,35045,80.960427078,1123,3.70078138077723,16.9604323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42125995,NA,1.105213252,NA,NA,NA,NA,NA,NA,NA,NA,1.700367795,NA,NA,NA,NA,NA,NA,NA,NA,42.40033392,NA,NA,1.048510624,NA,3.229070936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095238301
"92",2020-05-14,35045,75.9949576147,1156,3.72045154935988,20.083505827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79104465,NA,1.1546392,NA,NA,NA,NA,NA,NA,NA,NA,1.84767015,NA,NA,NA,NA,NA,NA,NA,NA,38.734687055,NA,NA,1.03359171,NA,3.4790967167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.870722306
"93",2020-05-15,35045,84.410832212,1190,3.82126592758866,26.807043183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0206425,NA,1.645796096,NA,NA,NA,NA,NA,NA,NA,NA,2.496985108,NA,NA,NA,NA,NA,NA,NA,NA,32.750934944,NA,NA,0.97727268,NA,4.881649321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83050838
"94",2020-05-18,35045,101.3060368014,1289,3.76634364576393,26.094350832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02735844,NA,1.880077416,NA,NA,NA,NA,NA,NA,NA,NA,3.3328541269,NA,NA,NA,NA,NA,NA,NA,NA,48.462564375,NA,NA,1.152470121,NA,4.6371304125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.719231078
"95",2020-05-19,35045,102.4254330868,1316,3.75453994930076,34.622944158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39859831,NA,1.254826248,NA,NA,NA,NA,NA,NA,NA,NA,2.94646451,NA,NA,NA,NA,NA,NA,NA,NA,41.067587844,NA,NA,0.978813561,NA,4.1015109558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0546875
"96",2020-05-20,35045,95.6787395752,1361,3.78842400937671,25.94694745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45238102,NA,1.759776624,NA,NA,NA,NA,NA,NA,NA,NA,2.8703808,NA,NA,NA,NA,NA,NA,NA,NA,42.623532352,NA,NA,0.894823347,NA,4.0331531282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.097744854
"97",2020-05-21,35045,110.1205671572,1352,3.75899591205562,33.80738305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6403874,NA,1.517395221,NA,NA,NA,NA,NA,NA,NA,NA,2.790941351,NA,NA,NA,NA,NA,NA,NA,NA,48.660355018,NA,NA,1.071600984,NA,4.2120493632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42045477
"98",2020-05-22,35045,127.712824754,1387,3.89011754438552,34.932456144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58891312,NA,1.87604688,NA,NA,NA,NA,NA,NA,NA,NA,4.430385245,NA,NA,NA,NA,NA,NA,NA,NA,62.26916984,NA,NA,NA,NA,6.382899525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.232954
"99",2020-05-25,35045,116.8132415534,1471,3.6440859710632,28.106150415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.16373764,NA,2.82469143,NA,0.631372563,NA,NA,NA,NA,NA,NA,3.055354498,NA,NA,NA,NA,NA,NA,NA,NA,52.535263221,NA,NA,1.750328512,NA,4.8682939144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.87804936
"100",2020-05-26,35045,129.133810608,1493,3.74774403126096,29.431157976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.085907,NA,2.36999994,NA,NA,NA,NA,NA,NA,NA,NA,3.632476686,NA,NA,NA,NA,NA,NA,NA,NA,61.250976203,NA,NA,1.676276823,NA,4.773108964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.913907016
"101",2020-05-27,35045,104.7637828411,1529,3.76775693421876,27.411879024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25043804,NA,2.186213007,NA,NA,NA,NA,NA,NA,NA,NA,3.2615857026,NA,NA,NA,NA,NA,NA,NA,NA,45.765896334,NA,NA,1.034653436,NA,4.1168532825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.736264015
"102",2020-05-28,35045,121.90703196,1548,3.83425535472719,31.859746542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92950372,NA,2.36235706,NA,NA,NA,NA,NA,NA,NA,NA,3.529044464,NA,NA,NA,NA,NA,NA,NA,NA,55.755069356,NA,NA,1.33111476,NA,5.46666645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.673529608
"103",2020-05-29,35045,127.4346095086,1577,3.87748654917272,46.4276229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51993151,NA,2.582027964,NA,NA,NA,NA,NA,NA,NA,NA,4.4317970166,NA,NA,NA,NA,NA,NA,NA,NA,56.253821712,NA,NA,1.284116358,NA,5.935292048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2020-06-01,35045,154.336941606,1648,3.80290769454493,49.204867175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.755909,NA,3.36723669,NA,NA,NA,NA,NA,NA,NA,NA,4.34171525,NA,NA,NA,NA,NA,NA,NA,NA,67.138880544,NA,NA,2.258853276,NA,5.722652015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.546827656
