"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","15007","23031","25007","25009","25011","25017","25019","25027","26115","33001","33003","33005","33009","33011","33013","33015","33017","33019","36019","36029","36033","36063","36089","39043","39095","50011","50021","50023","50025","50027"
"1",2020-05-02,33015,1518.72631291533,812,3.51216630752846,0,12.7708112,NA,994.6875688,NA,341.23725875,NA,NA,NA,1.58263179,1.158512704,NA,NA,123.85272874,18.37819984,NA,24.83806916,NA,NA,0.115447139332,NA,NA,NA,NA,NA,0.105084792,NA,NA,NA,NA
"2",2020-04-22,33015,749.373581952,518,2.73892299094759,NA,10.687187661,NA,447.174128076,NA,186.72648309,NA,NA,NA,1.246496328,0.81287049,NA,NA,73.66661799,9.215564505,NA,19.6182493,NA,NA,0.225984512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-04-23,33015,851.75953381485,550,3.19626743009291,NA,11.360053648,NA,521.096559288,NA,201.33266868,NA,NA,NA,1.320207224,1.01652894,NA,NA,83.16189113,9.769413644,NA,22.63091637,NA,0.0225564,NA,NA,NA,NA,NA,NA,0.04873849085,NA,NA,NA,NA
"4",2020-04-24,33015,954.126684752405,567,3.15121134535151,NA,11.266548896,NA,613.171725612,NA,210.206366337,NA,NA,NA,1.4256825,1.01714283,NA,NA,83.52932163,10.741381455,NA,22.6874718,NA,NA,0.081043692405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-04-25,33015,1137.573100103,592,3.42477407558399,NA,11.81195268,NA,724.0795866,NA,273.76862236,NA,NA,NA,1.340502589,1.05512346,NA,NA,90.71226372,12.589083039,NA,21.94942998,NA,NA,0.266535675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-04-26,33015,858.90304381086,618,1.59362237348629,NA,8.832403755,NA,579.220805831,NA,170.194767166,NA,NA,NA,1.358565793,1.44736839,NA,NA,70.270283586,9.266186664,NA,17.95827,NA,NA,0.301469515,NA,NA,NA,NA,NA,0.05292311086,NA,NA,NA,NA
"7",2020-04-27,33015,880.673768613736,642,1.71093745455827,NA,11.629392831,NA,550.793109215,NA,196.776881958,NA,NA,NA,1.565712715,1.202291786,NA,NA,86.75791508,10.200430848,NA,21.62637444,NA,0.02631579555,0.095343945186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-04-28,33015,1049.33446700717,663,3.25919052905522,NA,12.702010711,NA,647.196939825,NA,245.766867508,NA,NA,NA,1.5512959,0.97908664,NA,NA,104.43365598,13.33880136,NA,23.0868715,NA,0.02590675945,0.19561575,0.008991654,NA,NA,NA,NA,0.04842341972,NA,NA,NA,NA
"9",2020-04-30,33015,1157.863604576,676,2.84316565392742,NA,13.406250528,NA,722.09497395,NA,269.165884512,NA,NA,NA,1.741709364,1.357567996,NA,NA,108.03411327,16.293248466,NA,25.61796322,NA,0.05200943,NA,NA,NA,NA,NA,NA,0.09988384,NA,NA,NA,NA
"10",2020-05-01,33015,1308.44386619443,763,3.37144694409629,NA,13.277802318,NA,831.589096968,NA,300.109800288,NA,NA,NA,1.411368811,1.006823296,NA,NA,118.60043769,17.091316424,NA,25.1713035,NA,0.02566413543,0,NA,NA,NA,NA,NA,0.160252764,NA,NA,NA,NA
"11",2020-05-03,33015,1373.33603547989,846,3.31146285502928,NA,12.762402224,NA,886.724414049,NA,300.03077927,NA,NA,NA,2.712453783,2.284196608,NA,1.737704799,124.0087002,19.186097088,NA,23.7682894,NA,NA,0.120998058888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020-05-04,33015,1384.5752068,862,3.41724965063098,NA,15.8665464,NA,872.024919129,NA,304.06705524,NA,NA,NA,2.8721726,2.272175004,NA,NA,136.68477968,20.27764931,NA,30.14290237,NA,NA,0.367007067,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"13",2020-05-05,33015,1484.017601225,872,3.47018846880167,NA,16.032825312,NA,934.603901564,NA,338.040318336,NA,NA,NA,1.90978632,1.517355366,NA,NA,140.4853225,20.82176481,NA,29.94863664,NA,NA,0.491612681,NA,NA,NA,NA,NA,0.166077696,NA,NA,NA,NA
"14",2020-05-06,33015,1521.169804251,887,3.50778916784043,NA,16.080432582,NA,947.439751509,NA,345.321735363,NA,NA,NA,2.014481536,1.379310266,NA,NA,155.06657265,21.6054552,NA,31.88245487,NA,NA,0.379610275,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"15",2020-05-07,33015,1590.696208196,905,3.5483416082474,NA,16.912680455,NA,997.886220144,NA,355.360068978,NA,NA,NA,1.91006634,1.35327633,NA,NA,162.11989908,21.79065914,NA,32.36335164,NA,NA,0.785863113,NA,NA,NA,NA,NA,0.214122976,NA,NA,NA,NA
"16",2020-05-08,33015,1765.43180242514,921,3.64358871338342,NA,19.087822985,NA,1112.7078426,NA,394.485819336,NA,NA,NA,1.982481732,1.320489036,NA,NA,178.06234005,23.26587224,NA,34.15505877,NA,0.0317748207,0.268872758727,0.01067839683,NA,NA,NA,NA,0.05274969988,NA,NA,NA,NA
"17",2020-05-09,33015,1813.63740833002,936,3.27720746438202,NA,16.837262128,NA,1179.75666414,NA,408.868833778,NA,NA,NA,1.4027398,0.963400248,NA,NA,158.06742644,20.1917769,NA,27.4082935,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-05-10,33015,1726.99895688951,950,3.45411944017113,NA,15.596821548,NA,1104.68111214,NA,388.589853516,NA,NA,NA,2.167242252,1.617331235,NA,1.507279455,159.80895888,21.780161172,NA,30.54613992,0.224986476,0.03500244,0.432934912,0.01113294351,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020-05-11,33015,1697.047540428,966,3.33776700922031,NA,19.203340054,NA,1054.081045771,NA,382.313588937,NA,NA,NA,2.628212116,1.861733588,NA,NA,175.67825184,22.934552568,NA,37.62427456,NA,NA,0.722540994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-12,33015,1610.350127845,982,3.2965627416272,NA,17.36231808,NA,988.626055248,NA,358.797486663,NA,NA,NA,2.061070696,1.305697292,NA,NA,182.32549495,24.248059608,NA,34.93939889,NA,NA,0.574989324,NA,NA,NA,NA,NA,0.109557094,NA,NA,NA,NA
"21",2020-05-13,33015,1792.72173146688,993,3.58633787892031,NA,19.736111124,NA,1101.59417597,NA,394.695957397,NA,NA,NA,2.28687289,1.061651804,NA,NA,206.78908528,25.9219975,NA,39.73354111,NA,NA,0.84938067,NA,NA,NA,NA,NA,0.05295772188,NA,NA,NA,NA
"22",2020-05-14,33015,1905.632398196,987,3.65945618252402,NA,21.284080275,NA,1179.1887195,NA,412.377419044,NA,NA,NA,2.696693048,1.524202134,NA,NA,217.3940849,26.92996821,NA,43.6513182,NA,NA,0.430025635,NA,NA,NA,NA,NA,0.15588725,NA,NA,NA,NA
"23",2020-05-15,33015,2035.64544778566,987,3.66064430121363,NA,21.450606996,NA,1259.3060204,NA,461.914374152,NA,NA,NA,1.94790495,1.476071259,NA,NA,218.50548972,26.46352738,NA,43.9407948,NA,0,0.431304045258,NA,NA,NA,NA,NA,0.2093540834,NA,NA,NA,NA
"24",2020-05-16,33015,2333.93031818755,1042,3.67002189579164,NA,20.21900832,NA,1445.419855,NA,559.468406596,NA,NA,NA,2.250607254,1.525796427,NA,1.11273786,230.33970809,30.28473432,NA,42.99268497,NA,NA,0.304232606553,NA,NA,NA,0.012546744,NA,0,NA,NA,NA,NA
"25",2020-05-17,33015,1901.929937651,1051,3.45449755666926,NA,19.427786819,NA,1227.28685828,NA,387.803636685,NA,NA,NA,3.429944237,3.243374816,NA,1.69036332,193.88175052,25.27690508,NA,38.92999864,NA,NA,0.802391048,0,NA,NA,NA,NA,0.156928206,NA,NA,NA,NA
"26",2020-05-18,33015,1938.03387266282,1060,3.58268817805354,NA,25.270713552,NA,1218.77496716,NA,387.580943626,NA,NA,NA,4.089381314,3.355083336,NA,NA,221.8668228,29.57850944,NA,47.03986976,NA,NA,0.466331675,0.01124999982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-19,33015,2118.22459340059,1085,3.65295864450137,NA,25.086317373,NA,1316.05320276,NA,447.275381684,NA,NA,NA,2.732239093,2.098487688,NA,NA,243.70533334,30.20009265,NA,50.57495457,NA,0.04083489,0.457749352588,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"28",2020-05-20,33015,2223.44434619178,1106,3.70736935408007,NA,24.574997524,NA,1375.22491834,NA,470.013365538,NA,NA,NA,2.664731466,1.732409844,NA,NA,266.97687438,30.7348244,NA,51.22550895,NA,0.0406503891,0.153780294682,NA,NA,NA,NA,NA,0.102285066,NA,NA,NA,NA
"29",2020-05-21,33015,2406.3954684121,1117,3.76612189963091,NA,27.307621848,NA,1475.264824,NA,529.9234493,NA,NA,0,2.85777288,1.70103423,NA,NA,283.40362362,31.2040586,NA,52.92697872,NA,0.0812641491,1.569895977,NA,NA,NA,NA,NA,0.154945088,NA,NA,NA,NA
"30",2020-05-22,33015,2723.75349387,1137,3.8656425657524,NA,28.805142584,NA,1662.36130278,NA,638.277740946,NA,NA,NA,2.954198412,1.626097378,NA,NA,299.03569194,35.22234072,NA,54.29092444,NA,NA,1.12997476,NA,NA,NA,NA,NA,0.05007991,NA,NA,NA,NA
"31",2020-05-23,33015,2766.6702530764,1156,3.66746711549656,NA,25.930372209,NA,1747.60311486,NA,628.98995952,NA,NA,NA,2.42932866,1.663366348,NA,NA,281.21397504,32.98955205,NA,45.03791612,NA,NA,0.707640368,NA,NA,NA,0,NA,0.1050279014,NA,NA,NA,NA
"32",2020-05-24,33015,2446.801895537,1161,3.55870691451541,NA,24.732688535,NA,1547.83525486,NA,535.560887143,NA,NA,NA,2.880952415,2.245576572,NA,1.987107832,258.0893671,33.29045986,NA,40.17960122,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-25,33015,2087.40351400795,1168,3.43707950213186,NA,23.55487849,NA,1344.98921928,NA,421.600606,NA,NA,NA,3.619531685,4.248811114,NA,2.66147852,218.70030406,28.675246292,NA,38.7277478,NA,0.04125111991,0.35522101044,0.02386634,NA,NA,NA,NA,0.2053522966,NA,NA,NA,NA
"34",2020-05-26,33015,2301.3778262052,1178,3.71046737377354,NA,29.38078605,NA,1395.43168,NA,494.961634644,NA,NA,NA,4.297520752,3.969380526,NA,NA,284.81130876,34.67933943,NA,53.60950738,NA,0.122531409,NA,0.0125156402,NA,NA,NA,NA,0.101621614,NA,NA,NA,NA
"35",2020-05-27,33015,2559.36851651491,1192,3.7734537894665,NA,31.189544124,NA,1519.186947,NA,597.920218903,NA,NA,NA,3.239512806,2.339508204,NA,1.699057264,309.60086842,36.47115966,NA,57.05474199,NA,0.04093571391,0.522895688,NA,NA,NA,NA,NA,0.103126742,NA,NA,NA,NA
"36",2020-05-28,33015,2594.02606247832,1215,3.76183668356709,NA,30.766198286,NA,1557.03862144,NA,586.125140721,NA,NA,NA,3.331339236,2.224816588,NA,NA,321.92984135,36.18158844,NA,55.55892781,NA,0.04104646091,0.70613459982,NA,NA,NA,0.02219433459,NA,0.100213212,NA,NA,NA,NA
"37",2020-05-29,33015,2824.14849256958,1211,3.84388117438998,NA,32.234682116,NA,1715.83719264,NA,646.803758535,NA,NA,NA,2.595422918,1.726327974,NA,NA,331.9610976,35.6136928,NA,56.87477322,NA,NA,0.351064490581,NA,NA,NA,NA,NA,0.150480276,NA,NA,NA,NA
"38",2020-05-30,33015,3100.185776278,1211,3.75049417073673,NA,30.387841288,NA,1886.1632731,NA,761.194156056,NA,NA,NA,2.745363184,1.723068966,NA,NA,328.33350816,36.4453344,NA,52.07423418,NA,NA,1.118996944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-05-31,33015,2661.69061278489,1231,3.63586024101092,NA,30.822973875,NA,1663.033862,NA,580.534214992,NA,NA,NA,4.40163954,3.938769623,NA,2.0360316,291.1045545,34.7146344,NA,50.66986752,NA,NA,0.382359564892,NA,NA,NA,NA,NA,0.05170517,NA,NA,NA,NA
"40",2020-06-01,33015,2579.183090385,1238,3.7392548485214,NA,32.910969357,NA,1561.45056831,NA,541.682805888,NA,NA,NA,4.28151054,3.765049344,NA,NA,335.15286738,39.9784606,NA,58.9098624,NA,0,0.737489082,NA,NA,NA,NA,NA,0.313507484,NA,NA,NA,NA
"41",2020-06-02,33015,2697.00716045449,1244,3.7720922289092,NA,33.335630096,NA,1621.8690048,NA,581.884169891,NA,NA,NA,3.33856719,2.315398848,NA,NA,354.2148288,40.11995784,NA,59.19649266,NA,NA,0.73311032949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2020-06-03,33015,2773.31942031293,1260,3.80314448083271,NA,33.22718898,NA,1672.40266866,NA,598.185904302,NA,NA,NA,3.230383905,1.882353024,NA,NA,365.21027762,40.46524272,NA,57.94022,NA,0.04091507193,0.73426603,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"43",2020-06-04,33015,2978.02172336798,1271,3.84619273591458,NA,33.798630019,NA,1762.88001747,NA,675.598362648,NA,NA,NA,3.649060736,2.119680048,NA,NA,392.84519388,41.88503,NA,63.98390285,NA,0.08006890521,0.914419779,0.01357733677,NA,NA,NA,NA,0.253779696,NA,NA,NA,NA
"44",2020-06-05,33015,3299.66399391945,1271,3.91745582886933,NA,34.132361237,NA,1988.94147998,NA,773.674684272,NA,NA,NA,2.925576192,1.859363424,NA,NA,394.05520684,43.26391806,NA,60.5869871,NA,0.03965882607,0.18475798838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-06-06,33015,3490.24914833193,1302,3.76683312529531,NA,36.426049205,NA,2087.3223114,NA,863.522110605,NA,NA,NA,3.292961225,1.687112352,NA,1.605518392,396.50821203,42.9948352,NA,56.21908512,NA,0.08140048293,0.58955232,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"46",2020-06-07,33015,2801.93634304814,1304,3.65411497878699,NA,37.679458336,NA,1731.08084442,NA,596.189729002,NA,NA,NA,4.624000272,4.077037104,NA,2.8013868,332.73448236,39.93280008,NA,52.6282152,NA,0.08382154914,NA,NA,NA,NA,NA,NA,0.104567925,NA,NA,NA,NA
"47",2020-06-08,33015,2830.40388571804,1310,3.83120188308298,NA,40.083130455,NA,1656.1976825,NA,610.409664697,NA,NA,NA,5.25000021,3.92559312,NA,NA,404.60065236,47.28879834,NA,62.15956824,NA,0.121834092,0.192797624971,NA,NA,0.07293872907,NA,NA,0.10122535,NA,NA,NA,NA
"48",2020-06-09,33015,3054.04560590996,1310,3.86559946216354,NA,39.0964188,NA,1811.28206715,NA,673.14318175,NA,NA,NA,4.213881,2.448648672,NA,NA,417.48472296,45.02958096,NA,60.3586368,NA,0.204126444,0.578267658965,0,NA,NA,NA,NA,0.206073715,NA,NA,NA,NA
"49",2020-06-10,33015,3091.065333941,1313,3.89526417929911,NA,40.249871716,NA,1845.92504742,NA,646.415501732,NA,NA,NA,4.22428125,2.29382475,NA,NA,438.63961806,47.6159655,NA,64.0941455,NA,0.163372821,1.34222532,NA,NA,0,NA,NA,0.101479872,NA,NA,NA,NA
"50",2020-06-11,33015,3022.742550399,1321,3.84496235120323,NA,37.83400698,NA,1768.29043146,NA,678.535734173,NA,NA,NA,3.756805776,2.154189205,NA,NA,425.56986556,42.61934224,NA,62.4143688,NA,0,1.363659517,NA,NA,NA,NA,NA,0.204146688,NA,NA,NA,NA
"51",2020-06-12,33015,3511.59254757452,1327,3.97837516227767,NA,38.031722852,NA,2011.17180173,NA,857.935529037,NA,NA,NA,3.91965444,1.8298756,NA,NA,485.25245087,47.17949892,NA,64.9587451,NA,0.07966105388,1.1833228787,NA,NA,NA,NA,NA,0.05028509294,NA,NA,NA,NA
"52",2020-04-22,33017,56.0295393948,118,3.20909113045951,NA,14.533743005,NA,NA,NA,NA,NA,NA,NA,1.423468004,2.43861123,NA,NA,4.7965627388,2.284311225,30.501230312,NA,NA,NA,0,NA,NA,NA,NA,NA,0.05161288,NA,NA,NA,NA
"53",2020-04-23,33017,90.648525542962,123,3.41613425494779,NA,15.283689152,NA,28.5650926086,NA,NA,NA,NA,NA,1.465285024,2.78925621,NA,NA,4.9522957731,2.271019195,35.24397525,NA,NA,NA,0.077912330262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-04-24,33017,63.4626050838,126,3.47819845456931,NA,15.285966152,NA,NA,NA,NA,NA,NA,NA,1.62285135,2.68571421,NA,NA,5.0797435728,2.37325546,36.415074339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-04-25,33017,108.6532380494,129,3.53536498830073,NA,17.101479984,NA,38.5841727396,NA,NA,NA,NA,NA,1.838804618,2.77984434,NA,NA,5.8909242738,2.819588862,39.638423232,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"56",2020-04-26,33017,52.88279705,132,1.85851556064015,NA,15.064405461,NA,NA,NA,NA,NA,NA,NA,1.556175293,2.84688993,NA,NA,NA,2.316546666,31.0987797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2020-04-27,33017,61.8021330293,132,2.1745605658955,NA,14.469648165,NA,NA,NA,NA,NA,NA,NA,1.555987825,2.595857199,NA,NA,5.4050457803,2.692005632,35.083588428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-04-28,33017,69.722323495,133,3.3587696298969,NA,16.384712033,NA,NA,NA,NA,NA,NA,NA,1.808315364,2.646180026,NA,NA,6.636560724,2.865758256,39.380797092,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-04-30,33017,114.7038187874,134,3.19537085242044,NA,17.038043748,NA,37.7348943475,NA,NA,NA,NA,NA,2.016716086,2.781037404,NA,NA,7.3308863709,3.781223232,43.917072108,NA,NA,NA,0.103945491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2020-05-01,33017,85.1433884731,138,3.55561357513316,NA,17.659030875,NA,NA,NA,NA,NA,NA,NA,1.946397395,2.947687616,NA,NA,7.8503849091,3.817131864,50.922755814,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"61",2020-05-02,33017,149.0748813544,142,3.54306769280164,NA,19.220715381,NA,54.1283234778,NA,NA,NA,NA,NA,2.365529412,3.026744832,NA,NA,8.6262975916,4.508670348,57.198600312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-05-03,33017,79.535614636,148,3.40916492115202,NA,18.82680592,NA,NA,NA,NA,NA,NA,NA,2.466637758,3.6015936,NA,NA,NA,4.101375744,50.539201614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-05-04,33017,98.80124827,151,3.55628870157486,NA,21.195220672,NA,NA,NA,NA,NA,NA,NA,2.8826934,4.196841,NA,NA,7.999066842,4.48217552,58.045250836,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-05-05,33017,101.92837407535,156,3.56190574539117,NA,22.01116878,NA,NA,NA,NA,NA,NA,NA,2.11026116,3.89173554,NA,NA,9.540599065,4.681239682,59.632763784,NA,NA,0.06060606435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-06,33017,150.66713740415,161,3.57934313108138,NA,20.556944256,NA,47.5882999776,NA,NA,NA,NA,NA,2.19472467,3.71034486,NA,NA,9.9232549119,4.64768514,62.015943483,NA,NA,0.02994010565,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"66",2020-05-07,33017,158.91147900766,164,3.61156306554095,NA,23.343159355,NA,50.2058081184,NA,NA,NA,NA,NA,2.435871144,3.5470085,NA,NA,10.4718596592,5.174964478,63.67927701,NA,NA,NA,0,NA,NA,NA,NA,NA,0.05353074306,NA,NA,NA,NA
"67",2020-05-08,33017,184.0316995415,167,3.72060589994632,NA,25.55430968,NA,63.583299352,NA,NA,NA,NA,NA,2.636496198,3.76139304,NA,NA,13.1576450565,5.339285744,69.999270471,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"68",2020-05-09,33017,144.47328394468,175,3.35442543222181,NA,24.360889464,NA,51.2937632654,NA,NA,NA,NA,NA,2.389041116,3.400236108,NA,NA,NA,4.95590604,58.039771608,NA,NA,0.03367634328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-10,33017,145.445896403096,184,3.53580794917143,NA,22.688755628,NA,52.030672437,NA,NA,NA,NA,NA,2.530340492,4.12845075,NA,NA,NA,5.098087302,58.68096515,NA,NA,NA,0.288624644096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-05-11,33017,114.314475482,188,3.55141522770124,NA,24.018506192,NA,NA,NA,NA,NA,NA,NA,2.816839808,4.06765309,NA,NA,10.79926848,6.008043852,66.60416406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-12,33017,115.615335771427,191,3.50589306488456,NA,23.594202112,NA,NA,NA,NA,NA,NA,NA,2.288673648,3.649659946,NA,NA,12.7258635126,6.472114368,66.686296264,NA,NA,NA,0.143747326827,NA,NA,NA,NA,NA,0.054778594,NA,NA,NA,NA
"72",2020-05-13,33017,176.3294143226,193,3.63965249573065,NA,24.684522876,NA,56.3404724732,NA,NA,NA,NA,NA,2.799037107,3.514928294,NA,NA,13.9868547824,6.09756125,68.90603754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2020-05-14,33017,190.199119089729,204,3.73281608440924,NA,26.555236957,NA,60.290532395,NA,NA,NA,NA,NA,2.926456057,4.27895286,NA,NA,15.363538167,6.580956701,74.060102655,NA,NA,NA,0.143343297729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-05-15,33017,202.7766293816,210,3.70839396713313,NA,29.0347239,NA,69.566181256,NA,NA,NA,NA,NA,2.81993205,3.574288458,NA,NA,15.9595836546,6.539356714,75.282563349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2020-05-16,33017,236.35055705694,219,3.75177033594646,NA,30.256198,NA,89.249075988,NA,NA,NA,NA,NA,3.128137683,3.872286451,NA,NA,19.748085334,7.869743888,82.174836494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05219321894,NA,NA,NA,NA
"76",2020-05-17,33017,118.17833386,221,3.48648017233049,NA,27.056823976,NA,NA,NA,NA,NA,NA,NA,3.599743782,4.55680808,NA,NA,12.369831701,5.282224792,65.312901529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-05-18,33017,133.615635052,223,3.69361971561677,NA,29.373946896,NA,NA,NA,NA,NA,NA,NA,3.657499419,5.1411228,NA,NA,13.488396381,6.276180496,75.67848906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2020-05-19,33017,211.8856208229,229,3.74252228795826,NA,30.33999644,NA,67.0053239259,NA,NA,NA,NA,NA,3.058476565,5.1694456,NA,NA,17.186055048,7.131892404,81.99443084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-05-20,33017,229.6302450457,231,3.76708850575872,NA,33.69527392,NA,73.6119697677,NA,NA,NA,NA,NA,3.330914346,4.98869844,NA,NA,19.331544186,7.9552718,86.716572586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-05-21,33017,238.6093735248,231,3.84338320973074,NA,33.17988336,NA,78.8889127928,NA,NA,NA,NA,NA,3.024476226,4.367909668,NA,NA,20.528596284,7.904602706,90.714992488,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2020-05-22,33017,280.5168684061,236,3.9125161289582,NA,36.7351776,NA,107.6288552711,NA,NA,NA,NA,NA,3.2780808,3.87425846,NA,NA,22.974582903,8.554891968,97.471021404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-05-23,33017,249.7039228406,241,3.71013947502167,NA,36.20847335,NA,87.8215932786,NA,NA,NA,NA,NA,3.216431075,3.76237634,NA,NA,19.916004528,7.929850461,90.849193808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-05-24,33017,214.8178387174,242,3.60935344865087,NA,33.056515945,NA,77.4389850862,NA,NA,NA,NA,NA,2.95855384,3.461521942,NA,NA,18.0599544952,6.88146947,72.960837939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2020-05-25,33017,106.9520726,245,3.4782935640561,NA,31.406504767,NA,NA,NA,NA,NA,NA,NA,2.901957025,4.8245306,NA,NA,NA,5.785043264,62.034036944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"85",2020-05-26,33017,158.5797530894,247,3.77001351928321,NA,36.60496,NA,NA,NA,NA,NA,NA,NA,3.8347106,5.29784254,NA,NA,18.1968475524,8.013982041,86.478977888,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152432468,NA,NA,NA,NA
"86",2020-05-27,33017,238.8129716032,249,3.81242997607816,NA,39.11719812,NA,71.5527396,NA,NA,NA,NA,NA,3.36806502,4.8494442,NA,NA,19.5105025112,8.238860112,92.17616204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2020-05-28,33017,250.39073756966,251,3.81149571011868,NA,38.66260904,NA,76.2776005116,NA,NA,NA,NA,NA,3.764151009,5.20146748,NA,NA,22.987421661,9.334850568,94.112530695,NA,NA,NA,0,NA,NA,NA,NA,NA,0.05010660506,NA,NA,NA,NA
"88",2020-05-29,33017,287.351703850762,254,3.86028250032849,NA,40.70404156,NA,106.7435907296,NA,NA,NA,NA,NA,3.460564084,4.76732086,NA,NA,26.169043776,9.10398976,95.876561767,NA,NA,NA,0.526591314162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020-05-30,33017,280.166925813,254,3.75315571725249,NA,41.15775685,NA,105.59250543,NA,NA,NA,NA,NA,3.619397142,4.301730848,NA,NA,22.288958496,8.64864896,94.557928087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2020-05-31,33017,135.842848434,256,3.64451458289459,NA,39.8772225,NA,NA,NA,NA,NA,NA,NA,3.92213124,5.38431154,NA,NA,NA,7.118022136,79.541161018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2020-06-01,33017,255.0874785675,256,3.81046672538608,NA,39.73545393,NA,82.0538348747,NA,NA,NA,NA,NA,4.16380584,6.21670896,NA,NA,20.3440011278,8.5967001,93.608229194,NA,NA,NA,0.368744541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2020-06-02,33017,264.3947429186,258,3.83561316311624,NA,40.51065368,NA,87.7333787136,NA,NA,NA,NA,NA,3.709519191,5.5569576,NA,NA,23.691366566,8.690105768,94.5027614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2020-06-03,33017,270.4894548448,260,3.84262273777505,NA,41.29203864,NA,91.1184265476,NA,NA,NA,NA,NA,3.786310584,5.2021392,NA,NA,23.0053707532,9.05882376,97.02634536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
