"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","5003","5007","5011","5013","5015","5017","5019","5023","5027","5031","5033","5035","5037","5041","5043","5045","5051","5053","5055","5057","5059","5061","5063","5069","5071","5075","5077","5079","5081","5085","5087","5091","5093","5099","5107","5111","5113","5115","5119","5121","5123","5125","5131","5133","5135","5139","5141","5143","5145","5149","22027","22061","22073","22111","26063","26099","26115","26147","26163","27137","28033","29069","29077","29097","29119","29145","29155","36019","36029","38095","39043","39095","39123","40001","40021","40041","40089","40097","40115","47045","47157","48037","48067","48113","48439","48443"
"1381",2020-06-05,5077,61.1470582726,29,4.24291268951906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3870136066,0.93479514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.321126808,NA,NA,NA,NA,NA,53.44397289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.060149828,NA,NA,NA,NA,NA
"1382",2020-06-10,5077,74.08913797784,119,4.21778395077123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.308205984,1.805506754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21230767,NA,NA,NA,0.71235924953,NA,61.937252139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11350618131,NA,NA,NA,NA,NA
"1383",2020-06-11,5077,66.08322481182,119,4.22138343479095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2064459909,1.807355592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5014836,NA,NA,NA,0.84523626432,NA,53.08985318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6328501846,NA,NA,NA,NA,NA
"1384",2020-04-22,5123,12.3139687122,66,3.73868099193724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.590821444,1.46590902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53677934,NA,NA,NA,NA,NA,NA,NA,0.102167184,NA,NA,NA,0.7945079128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8237838114,NA,NA,NA,NA,NA
"1385",2020-04-23,5123,14.8152139119,69,3.85379430258867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.842016115,2.00974422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53076922,NA,NA,NA,NA,NA,NA,NA,0.106566198,NA,NA,NA,1.07509568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2510224789,NA,NA,NA,NA,NA
"1386",2020-04-27,5123,15.320101697,81,3.83475277085875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78590774,2.9072928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55384618,NA,NA,NA,NA,NA,NA,NA,0.17670682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.896348157,NA,NA,NA,NA,NA
"1387",2020-04-28,5123,17.6818635166,82,3.84573133398504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.757260888,3.136868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55000002,NA,NA,NA,NA,NA,NA,NA,0.158004164,NA,NA,NA,1.1326163166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.947114128,NA,NA,NA,NA,NA
"1388",2020-04-30,5123,19.906707829,83,3.85462050250523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4098014,3.49815715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5674603,NA,NA,NA,NA,NA,NA,NA,0.153028696,NA,NA,NA,1.079606403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19865388,NA,NA,NA,NA,NA
"1389",2020-05-05,5123,21.9476733786,95,3.86624286831175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08606731,5.2090035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93680298,NA,NA,NA,NA,NA,NA,NA,0.158168568,NA,NA,NA,1.3514466336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.206184387,NA,NA,NA,NA,NA
"1390",2020-05-06,5123,24.3563373426,98,3.95167745546844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.08168157,5.38307208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87132357,NA,NA,NA,NA,NA,NA,NA,0.173361524,NA,NA,NA,1.6222548766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.224643722,NA,NA,NA,NA,NA
"1391",2020-05-07,5123,25.944940674,104,4.02676736984835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.552184068,5.57945631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90957444,NA,NA,NA,NA,NA,NA,NA,0.155223876,NA,NA,NA,1.419023694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.329478286,NA,NA,NA,NA,NA
"1392",2020-05-08,5123,25.284671156,108,4.04868007274228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.339240448,5.98546341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91712709,NA,NA,NA,NA,NA,NA,NA,0.113772456,NA,NA,NA,1.734117091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.194950661,NA,NA,NA,NA,NA
"1393",2020-05-13,5123,29.203806986,310,3.94660422452243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.386992559,6.54083466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31660224,NA,NA,NA,NA,NA,NA,NA,0.135826773,NA,NA,NA,1.544695776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424692438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85416254,NA,NA,NA,NA,NA
"1394",2020-05-14,5123,32.0663473132,316,3.97384184285874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.316420532,7.8339352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82319398,NA,NA,NA,NA,NA,NA,NA,0.115495662,NA,NA,NA,1.6544443102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.322857629,NA,NA,NA,NA,NA
"1395",2020-05-15,5123,31.4395146846,333,4.00698682410074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.970060182,7.15771245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74315068,NA,NA,NA,NA,NA,NA,NA,0.140581068,NA,NA,NA,1.996849308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4311609966,NA,NA,NA,NA,NA
"1396",2020-05-25,5123,35.7307745604,638,3.70791256816178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.314473664,6.58076244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39926736,NA,NA,NA,NA,NA,NA,NA,0.173913048,NA,NA,NA,2.7294313324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.532926716,NA,NA,NA,NA,NA
"1397",2020-05-26,5123,39.6462008668,650,3.91452112611014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.589269472,9.45356534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61950304,NA,NA,NA,NA,NA,NA,NA,0.343656328,NA,NA,NA,2.1735288668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46667782,NA,NA,NA,NA,NA
"1398",2020-06-01,5123,48.5045434941,675,4.04493553065624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.915115697,10.62195108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6034156,NA,NA,NA,NA,NA,NA,NA,0.958506255,NA,NA,NA,2.3792282349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0263266272,NA,NA,NA,NA,NA
"1399",2020-06-02,5123,54.927085609,681,4.016712442914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.712030518,12.38878984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42884264,NA,NA,NA,NA,NA,NA,NA,1.174668029,NA,NA,NA,2.366248838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.856505744,NA,NA,NA,NA,NA
"1400",2020-06-08,5123,63.0857398132,754,3.93112026388064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.291343776,13.29705342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33837344,NA,NA,NA,NA,NA,NA,NA,1.208677678,NA,NA,NA,2.51717328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4331182192,NA,NA,NA,NA,NA
"1401",2020-06-12,5123,179.381489407,765,4.11679513316361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.121596144,16.87420964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.50089044,NA,NA,NA,NA,NA,NA,NA,1.740561433,NA,NA,NA,4.20680508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.93742667,NA,NA,NA,NA,NA
"1402",2020-05-23,5023,40.821006189,69,3.89868111408729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.753277702,NA,NA,5.818304731,NA,NA,NA,NA,NA,NA,2.291529482,NA,NA,NA,NA,NA,NA,2.498879896,NA,NA,NA,NA,NA,NA,NA,NA,17.680584888,NA,NA,NA,NA,NA,NA,NA,5.64396846,NA,4.13446103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",2020-05-29,5023,40.409349719,69,4.0146403594741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6431926,NA,NA,4.587897501,NA,NA,NA,NA,NA,NA,2.26911486,NA,NA,NA,NA,NA,NA,1.427105321,NA,NA,NA,NA,NA,NA,NA,NA,11.637924228,NA,NA,NA,NA,NA,NA,NA,3.76811578,NA,3.782402484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.293596945,NA,NA,NA,NA,NA
"1404",2020-06-05,5023,50.589858522,70,3.99182061532983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11194456,NA,NA,4.682336085,NA,NA,NA,NA,NA,NA,2.353233894,NA,NA,NA,1.093357304,NA,NA,1.631122716,NA,NA,NA,NA,NA,NA,NA,NA,15.139603748,NA,NA,NA,NA,NA,NA,NA,4.10077161,NA,4.075411595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.40207701,NA,NA,NA,NA,NA
"1405",2020-06-12,5023,60.308370409,70,4.04767099940167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.060310182,NA,NA,6.069087917,NA,NA,NA,NA,NA,NA,3.069243567,NA,NA,NA,NA,NA,NA,1.9975431,NA,NA,NA,NA,NA,NA,NA,NA,18.2059212,NA,NA,NA,NA,NA,NA,NA,4.25490212,NA,4.967143623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6842187,NA,NA,NA,NA,NA
"1406",2020-04-22,5031,18.411097649,47,3.74920943158641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806818194,NA,NA,NA,NA,NA,2.4712503,NA,NA,NA,0.164251208,NA,NA,6.48440604,0.039761432,NA,NA,NA,NA,NA,0.99405882,NA,NA,4.76457685,NA,NA,NA,1.83419684,NA,NA,NA,NA,0.10948342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742294545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",2020-05-12,5031,45.826232422,103,3.76365913420279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.918117358,NA,NA,NA,NA,NA,5.86169712,NA,NA,NA,0.426412836,NA,NA,15.43384865,0.195918368,NA,NA,NA,NA,NA,6.74440158,NA,NA,9.3031389,NA,NA,NA,2.89346068,NA,NA,NA,NA,1.13492672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91431021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",2020-04-22,5035,45.30905569937,142,3.6368383037765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528409089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071570576,NA,NA,NA,NA,NA,0.25762896,NA,NA,0.409907938,NA,NA,NA,NA,5.008776234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05942324937,NA,NA,NA,3.320097217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.653242436,NA,NA,NA,NA,NA
"1409",2020-04-28,5035,58.838309847233,172,3.69082593965338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.114673264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096153848,NA,NA,NA,NA,NA,0.352016756,NA,NA,0.699228785,NA,NA,NA,NA,7.510204192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094067206233,NA,NA,NA,NA,3.580026544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.391939252,NA,NA,NA,NA,NA
"1410",2020-05-13,5035,109.592115462,209,3.81360828774489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.427102274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35521236,NA,NA,NA,NA,NA,1.637226486,NA,NA,1.011618292,NA,NA,NA,NA,26.23870597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86336288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0588872,NA,NA,NA,NA,NA
"1411",2020-05-11,5077,22.098764327,4,4.09338505067262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477439064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251748249,NA,NA,NA,NA,NA,21.369577014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",2020-05-19,5077,25.24126163825,11,4.14042738625951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894927579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40579708,NA,NA,NA,0.37831057376,NA,22.212847796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34937860949,NA,NA,NA,NA,NA
"1413",2020-04-23,5079,10.267107401,630,4.09722952227382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54878038,0.723618081,NA,NA,NA,NA,NA,NA,NA,NA,7.430939325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563769615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",2020-04-24,5079,12.140545892,707,4.12251427119502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89852704,1.1915355,NA,NA,NA,NA,NA,NA,NA,NA,8.30477376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745709592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",2020-04-25,5079,13.2796460673,721,4.11726355249257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92396112,1.36082472,NA,NA,NA,NA,NA,NA,NA,NA,9.092685148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9021750793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",2020-04-26,5079,11.208802092,727,3.9238787028455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68257056,0.9685767,NA,NA,NA,NA,NA,NA,NA,NA,7.613641728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944013104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",2020-04-27,5079,12.52129527,754,4.10990821503233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8546712,1.092795348,NA,NA,NA,NA,NA,NA,NA,NA,8.793362539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780466183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",2020-04-28,5079,11.870893072,755,3.99713901256475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82158032,0.896551704,NA,NA,NA,NA,NA,NA,NA,NA,8.407618828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74514222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",2020-04-30,5079,14.466052525,814,4.1325888586413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84242432,1.453555005,NA,NA,NA,NA,NA,NA,NA,NA,10.18434568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98572752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",2020-05-01,5079,14.702994972,816,4.21861146834794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9293712,1.42817829,NA,NA,NA,NA,NA,NA,NA,NA,10.540540368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804905114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",2020-05-02,5079,17.180948154,815,4.13131643722968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31222128,1.43692654,NA,NA,NA,NA,NA,NA,NA,NA,11.959494642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.472305692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",2020-05-03,5079,12.3921216599,818,3.79645441329432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43531632,1.22860641,NA,NA,NA,NA,NA,NA,NA,NA,8.568985096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1592138339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",2020-05-04,5079,14.620819895,838,4.11215069302802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81106384,1.30584195,NA,NA,NA,NA,NA,NA,NA,NA,10.592876343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911037762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",2020-05-05,5079,14.360458435,848,4.06192494187057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9498704,1.382283015,NA,NA,NA,NA,NA,NA,NA,NA,10.13874534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88955968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
