"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","36061","2110","10003","15001","15003","15009","25019","26099","26115","26147","26163","27137","34001","34003","34005","34007","34009","34011","34013","34015","34017","34019","34021","34023","34025","34027","34029","34031","34033","34035","34037","34039","34041","36019","36029","36033","36063","36071","36087","36089","36105","39043","39095","39123","42017","42029","42045","42077","42089","42091","42095","42101","42103","50011"
"570",2020-06-05,34011,459.225265077,2445,3.83216506750137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.793920006,NA,NA,100.037316,19.948103767,NA,NA,117.178032344,NA,NA,NA,NA,NA,NA,NA,NA,104.26789296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2020-06-06,34011,470.100219658,2467,3.75912511996298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.770164222,NA,29.512196505,98.769420829,19.05333906,NA,NA,112.837739982,NA,NA,NA,NA,NA,NA,NA,NA,102.15735906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2020-06-08,34011,460.707776789,2485,3.79947996997937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.558914392,NA,NA,90.673910055,31.923549192,NA,NA,108.39043712,NA,NA,NA,NA,NA,NA,NA,NA,102.16096603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2020-06-09,34011,486.8988912324,2488,3.84879273780158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.492987266,NA,28.5894420674,95.275269936,31.0906806,NA,NA,109.128870243,NA,NA,NA,NA,NA,NA,NA,NA,96.32164112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2020-06-10,34011,510.4401992802,2504,3.85480423561968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.843655774,NA,28.3368493422,105.87838814,32.601378912,NA,NA,113.271974872,NA,NA,NA,NA,NA,NA,NA,NA,100.50795224,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2020-06-11,34011,493.9308771726,2525,3.73690208743805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.78692802,NA,30.0651955666,106.88495657,24.53558464,NA,NA,111.984453196,NA,NA,NA,NA,NA,NA,NA,NA,96.67375918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2020-06-12,34011,522.16864025633,2541,3.92108097824912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.166943062,NA,29.8989207322,114.604683064,17.37536286,NA,NA,123.005779182,NA,NA,NA,NA,NA,NA,NA,NA,114.72251037,NA,NA,NA,NA,NA,0.39444098613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2020-04-22,34015,664.604532368122,827,3.09939097555129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.640243391,NA,62.67142014,352.31685106,5.079401945,40.62286592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08792832,NA,NA,NA,NA,NA,0.150657758122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.035163834,NA,NA
"578",2020-04-23,34015,718.423021928262,869,2.5552011026593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0237048,NA,63.199957341,362.35940336,6.33507864,46.99410982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6036046,NA,NA,NA,NA,NA,0.077912330262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.829251037,NA,NA
"579",2020-04-24,34015,744.192494270405,893,2.47714067261991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.163445807,NA,65.259614874,360.33386484,5.820734535,48.33226803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.47282088,NA,NA,NA,NA,NA,0.081043692405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.728701612,NA,NA
"580",2020-04-25,34015,812.284137547,919,3.27784851624302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.169678935,NA,61.51134031,427.54615168,8.566300638,53.3724528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.35382476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.764388424,NA,NA
"581",2020-04-26,34015,583.982510471,945,1.10169056302411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.66952836,NA,42.729006591,321.04007046,9.879340416,37.422372408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.78571525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.456476986,NA,NA
"582",2020-04-28,34015,966.175993039,1141,3.2788429729955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.407376062,NA,79.014563434,487.07425426,7.423853805,74.12341926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.87210463,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.260421588,NA,NA
"583",2020-04-30,34015,989.369217086,1205,2.05850219748058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.378003942,NA,89.11678208,476.388573,7.107176181,79.69427649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.65674816,NA,NA,NA,NA,NA,0.311839526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.715817707,NA,NA
"584",2020-05-02,34015,1210.732105569,1284,3.47449286742094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.955842308,NA,89.491322493,618.7430046,10.977911942,94.28356054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.31345082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.967012866,NA,NA
"585",2020-05-03,34015,1015.590533308,1333,3.04023287048497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.943604402,NA,76.509392818,536.2478226,20.36443936,82.896776352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.50078058,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.127717196,NA,NA
"586",2020-05-04,34015,1261.30792047264,1382,3.37684189164395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.231700116,NA,106.0539233,607.1437834,18.105888008,106.25916849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.41273454,NA,NA,NA,NA,0.03006105664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.070661562,NA,NA
"587",2020-05-05,34015,1376.594876585,1406,3.43876628594326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.258974676,NA,120.730133401,665.86448448,14.37065385,116.2138328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.84215788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.314639498,NA,NA
"588",2020-05-06,34015,1334.71100154,1436,3.15478171623414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.142785392,NA,116.327723622,638.02097106,9.87296835,120.81982902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.81822976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.708494336,NA,NA
"589",2020-05-07,34015,1429.973848221,1482,3.50250238790891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.72081144,NA,122.076882696,694.64642096,11.35534181,129.41621205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3468854,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.411293865,NA,NA
"590",2020-05-08,34015,1522.930732951,1521,3.41844596132507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.54767831,NA,131.0491868,734.87804,13.032124839,146.22558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0396624,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.158460602,NA,NA
"591",2020-05-09,34015,1525.64568298102,1552,3.42134612777033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0774117,NA,121.280945785,770.28787737,14.18328908,140.20285895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.51383782,NA,NA,NA,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.95845088,NA,NA
"592",2020-05-10,34015,1510.40118202181,1573,3.51330241921637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.87683046,NA,106.0339144,766.673043,27.480223116,130.65557841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.17157978,NA,NA,NA,NA,0,0.144310263808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.365702592,NA,NA
"593",2020-05-11,34015,1616.84297650313,1607,3.24943433155052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.391913056,NA,133.258574295,771.57124408,26.83882969,164.36807793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.54455424,NA,NA,NA,NA,NA,0.289018052126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.58076516,NA,NA
"594",2020-05-12,34015,1510.98073841265,1620,3.03684320393933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.984605772,NA,125.03169933,696.09561318,14.03321372,163.92657904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5748,NA,NA,NA,NA,NA,0.287494653654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.046732717,NA,NA
"595",2020-05-13,34015,1655.711991631,1636,3.50430208222702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.61265832,NA,137.025045416,782.25633178,15.577091738,175.84694244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1216877,NA,NA,NA,NA,NA,0.424692438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.847541799,NA,NA
"596",2020-05-14,34015,1736.35182411023,1658,3.50456428692381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.91700975,NA,143.974985152,812.67915044,14.998423008,194.75584978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2503636,NA,NA,NA,NA,0.03466909523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.741373285,NA,NA
"597",2020-05-15,34015,1929.25455933463,1682,3.67230737143769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.811904868,NA,144.333576608,862.02766932,22.41497145,200.5742592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0436078,NA,NA,NA,NA,NA,0.143766556629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.030821636,NA,NA,NA,NA,408.873981896,NA,NA
"598",2020-05-16,34015,1884.316562128,1698,3.59815351394284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.55956148,NA,137.570736096,905.19140812,30.404627262,204.11337878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.01994114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.45690925,NA,NA
"599",2020-05-17,34015,1511.538022049,1716,3.28863314796735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.92412005,NA,107.112203898,752.04562916,41.183219616,158.06157975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8180892,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.393180375,NA,NA
"600",2020-05-18,34015,1835.92151431577,1790,3.47333853809787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.45747601,NA,146.923517742,857.1869961,35.96248992,205.30066242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.90142355,NA,NA,NA,NA,0.0813007782,0.155445420573,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,389.847350169,NA,0.104852206
"601",2020-05-19,34015,1924.56065400376,1810,3.50136738089176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.58513448,NA,161.633277009,905.8360424,19.243384804,225.24106202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.44295299,NA,NA,NA,NA,0,0.305166245764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.273634055,NA,NA
"602",2020-05-20,34015,2051.934804859,1839,3.54980708826121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.024929999,NA,156.68062488,902.72356868,15.760136991,238.40798751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.96730734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.362485724,NA,NA,NA,NA,446.007763735,NA,NA
"603",2020-05-21,34015,2022.23856054882,1873,3.63353674491654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.123156921,NA,162.934367128,943.77437832,14.07495061,243.62108721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5248488,NA,NA,NA,NA,NA,0.470968315821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.714803244,NA,NA
"604",2020-05-22,34015,2162.32301222585,1899,3.62819045716971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.643967866,NA,170.371141252,956.99513728,9.86120806,262.307709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.50499929,NA,NA,NA,NA,0.0393873309,0.161423556948,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,109.229647086,NA,NA,NA,NA,445.208391504,NA,NA
"605",2020-05-24,34015,1690.64630210515,1932,3.40850825058389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.820813507,NA,113.160015564,870.24842889,18.010816965,206.87491848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.59424384,NA,NA,NA,NA,NA,0.180737817146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.756327042,NA,NA
"606",2020-05-25,34015,1663.228328482,1951,3.38801373285384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.71051478,NA,111.584697936,842.4324785,36.116403786,197.77273616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.14412464,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.46737268,NA,NA
"607",2020-05-26,34015,2142.44429769082,1965,3.64356776009322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.3677771,NA,160.922408764,977.14699496,43.103200854,257.2477059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.94640928,NA,NA,NA,NA,0.04084380209,0.69617315073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.97278388,NA,NA
"608",2020-05-27,34015,2302.07933105991,1990,3.66406014862214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.619750296,NA,188.982782066,1040.90522058,32.863145536,284.51727251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.43728124,NA,NA,NA,NA,0.04093571391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.712943118,NA,NA
"609",2020-05-28,34015,2361.89021929315,2022,3.60386996123179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.920250824,NA,177.446620143,1049.64787006,22.688960308,277.02557097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.50012368,NA,NA,NA,NA,0.04104646091,0.353069953236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.10177891,NA,NA,NA,NA,478.164927984,NA,NA
"610",2020-05-29,34015,2492.11852155416,2051,3.71421951744515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.329644564,NA,195.655791519,1095.41240588,16.128381482,305.3435674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.9654356,NA,NA,NA,NA,NA,0.526591314162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.792239415,NA,NA,NA,NA,523.96446438,NA,NA
"611",2020-05-30,34015,2342.727795008,2070,3.67529811449112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.01259256,NA,170.448471011,1122.44734815,27.375364288,286.6205655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.24360408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.579849419,NA,NA
"612",2020-05-31,34015,2004.849423372,2087,3.54909445332407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.37711182,NA,131.58235896,984.82505792,50.584937752,249.52674125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.7536416,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.19957407,NA,NA
"613",2020-06-01,34015,2296.69919566692,2097,3.623537770696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.40938459,NA,180.513435648,1058.3354726,53.545638216,307.9980639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.81844888,NA,NA,NA,NA,0.04183718492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.036914648,NA,NA
"614",2020-06-02,34015,2359.688884853,2114,3.6356949764112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.911135558,NA,188.258357403,1101.11467176,28.738847242,309.44955793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.7485822,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.46773276,NA,NA
"615",2020-06-03,34015,2320.730465477,2129,3.64351727172271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.907838117,NA,182.019612588,1054.54242374,30.473684241,316.165248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.80815299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.813505801,NA,NA
"616",2020-06-04,34015,2476.802136296,2140,3.72633484444568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.607561842,NA,189.812221676,1154.49514869,30.74418934,333.2643724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.09660431,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.782038038,NA,NA
"617",2020-06-05,34015,2628.023497581,2159,3.74332492994689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.855858952,NA,201.185441635,1161.22206,21.069217415,351.79386165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.21835128,NA,NA,NA,NA,NA,0.36951019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.007260543,NA,NA,NA,NA,503.301935916,NA,NA
"618",2020-06-06,34015,2499.358005046,2167,3.73328066809253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.525685402,NA,196.692076845,1199.55458961,25.310593819,336.93933219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.20982032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.12590686,NA,NA
"619",2020-06-07,34015,2160.878088886,2175,3.64661542730091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.623832885,NA,155.09651709,1052.1587754,51.114437115,287.22086076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.46022432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.203441316,NA,NA
"620",2020-06-08,34015,2596.648605689,2180,3.74512253280683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.095444688,NA,202.029462969,1167.45669117,59.253105352,349.77649805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.992471,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.04493246,NA,NA
"621",2020-06-09,34015,2622.970937844,2187,3.79924149728473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.936295448,NA,208.884720342,1179.03147516,42.122859,345.45909856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.40345712,NA,NA,NA,NA,NA,1.15653533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.976496884,NA,NA
"622",2020-06-10,34015,2688.959355743,2204,3.80714497548165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.870353984,NA,206.59541454,1204.27662935,43.188966272,354.73624632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.26252016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.029225117,NA,NA
"623",2020-06-11,34015,2725.44755941176,2212,3.690789141245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.96855008,NA,200.270341138,1167.21299114,25.510849472,358.548586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.83262852,NA,NA,NA,NA,0,0.389615249763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.1777602,NA,NA,NA,NA,570.536237612,NA,NA
"624",2020-06-12,34015,2856.4419536473,2223,3.87505163577243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.559047716,NA,200.030270128,1261.60642997,20.616003534,372.90178695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.62321945,NA,NA,NA,NA,NA,0.9861025113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.6280448,NA,NA,NA,NA,577.491048588,NA,NA
"625",2020-04-22,34029,859.336541641,4964,3.14175487256498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.100609719,NA,54.40227586,NA,NA,NA,NA,NA,NA,NA,80.2141191,202.878223812,506.74131315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2020-04-23,34029,870.367110902,5158,2.85991141891375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50318833,NA,49.630337046,NA,3.04412856,NA,NA,NA,NA,NA,77.848502452,207.948672094,516.39228242,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2020-04-24,34029,833.329071175595,5311,2.03030835669543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.702047218,NA,47.998921051,NA,NA,NA,NA,NA,NA,NA,83.336350236,201.022030688,486.1076322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162089782595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2020-04-25,34029,1019.724715612,5494,3.24860948881107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.455538315,NA,70.004191775,NA,NA,NA,NA,NA,NA,NA,103.538030134,250.451275668,580.27567972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2020-04-26,34029,649.32695967667,5640,1.07501291532515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.735130981,NA,46.902538415,NA,NA,NA,NA,NA,NA,NA,60.61704507,125.3022876,404.73396756,NA,NA,NA,NA,NA,NA,NA,NA,0.02640756853,NA,0.00958248214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2020-04-27,34029,871.949641164186,5694,2.46018070929135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.670309249,NA,57.390527496,NA,NA,NA,NA,NA,NA,NA,81.63912456,197.619704224,515.53463169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095343945186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2020-04-28,34029,1065.550855053,5809,3.29041921096951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.692882228,NA,70.495218413,NA,NA,NA,NA,NA,NA,NA,114.901546149,257.088768693,598.37243957,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2020-04-30,34029,1034.817034705,5978,2.63402537646557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.397484905,NA,67.74079744,NA,3.275963901,NA,NA,NA,NA,NA,108.764362492,260.458258928,569.154162324,NA,NA,NA,NA,NA,NA,NA,NA,0.026004715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2020-05-01,34029,1158.600687006,6085,3.29493475499032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.213157997,NA,83.594277375,NA,NA,NA,NA,NA,NA,NA,120.925255356,289.075928528,635.79206775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
