"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2060","4005","4013","4015","4021","4025","6017","6027","6029","6037","6049","6051","6057","6059","6061","6065","6067","6071","6077","6089","8057","8077","15001","15003","15007","15009","16001","16027","16033","26099","26115","26147","26163","27137","30069","30101","32003","32005","32007","32009","32013","32015","32019","32023","32031","32510","36019","36029","41017","41033","41035","41045","48141","49001","49015","49017","49019","49021","49023","49025","49027","49031","49035","49041","49045","49053","53073","56007","56037","56041"
"224",2020-06-11,32031,90.0973122877,1824,3.88810368914184,NA,NA,NA,NA,NA,NA,NA,0.807692256,NA,NA,NA,1.531221768,3.887078577,NA,8.080047054,NA,6.1792172767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41829864,1.324965114,NA,6.959692674,1.458227808,19.95524394,0.99841518,NA,32.497212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-06-12,32031,94.9951979578,1845,3.91373114166483,NA,NA,NA,NA,NA,NA,NA,0.701991486,NA,NA,NA,1.669961988,4.004577375,NA,8.952849205,NA,7.6383213468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99826552,1.50697674,NA,7.49904382,2.155778834,21.35807137,1.275942573,NA,32.2334177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-04-24,32510,34.0140655854,30,3.51609899133508,NA,NA,NA,NA,NA,NA,NA,0.1712473614,NA,NA,NA,0.42750928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11974345,NA,NA,NA,NA,2.8126836,NA,26.482881894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-06-08,32510,100.380245233,106,3.62344433669243,NA,NA,NA,NA,NA,NA,NA,0.411764724,NA,NA,NA,0.88830895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.10638272,NA,NA,NA,NA,13.8868242,NA,75.086964639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-05-22,32019,70.866295786,51,3.94064990410635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.750083374,0.3800298,NA,3.291937064,0.476190502,NA,NA,51.349760916,13.61829413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-05-03,32031,26.953765366,944,3.29970729459367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9146341,2.15993404,NA,1.686639498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.994018649,0.396063962,NA,3.23418421,0.377840911,5.46947528,0.520695376,NA,10.20027934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-05-10,32031,35.9798864766,1056,3.52827600846386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.114427832,2.55850224,NA,2.887561726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08487576,0.429752064,NA,4.252491456,0.836923073,8.24244162,0.4351051056,NA,12.1378056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-05-16,32031,45.708778868,1144,3.6628446139791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42817296,2.33536468,NA,2.816380402,NA,3.691058704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4485665,0.419330285,NA,3.991304336,0.720867201,9.14961784,NA,NA,17.70811596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-05-24,32031,47.520755287,1330,3.57902478023687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.011627936,3.19571048,NA,3.617870375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33180162,0.697297314,NA,5.76421076,1.308673412,10.33857825,NA,NA,18.25498514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2020-05-31,32031,57.2618870526,1518,3.56472692362995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4651163,2.49619484,NA,3.621393068,NA,3.9741352896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8152176,1.026860277,NA,6.919291338,1.73027992,9.96743538,1.48026324,NA,20.7656998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-06-07,32031,69.161245363,1678,3.57939934239005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.118446632,3.099961774,NA,6.297304475,NA,6.806087628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81287632,0.866666606,NA,5.746212184,1.368271884,15.60975522,NA,NA,23.43566264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-06-09,32031,71.780844248,1722,3.87706584725916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.349171256,3.535886991,NA,5.843357935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78657046,0.934460904,NA,5.038910268,1.525798564,18.83000334,NA,NA,28.93668453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2020-04-25,32019,37.327783525,23,3.44466974668872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465073547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.183960584,0.248809528,NA,1.634015097,0.024767801,NA,NA,28.518009068,5.2531479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2020-04-26,32019,30.631144781,26,3.21438313500637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512059373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.087287255,0.306572365,NA,1.52183405,0.040133778,NA,NA,21.5000562,5.66320176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2020-05-05,32019,48.892816168,35,3.74232569450469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43402775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143605078,0.381104878,NA,3.15217375,0.849431778,NA,NA,34.551520434,8.3809525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2020-05-15,32019,61.136194756,47,3.86104575620256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783861632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.831195056,0.348519363,NA,2.405144768,0.909859175,NA,NA,43.738881472,11.11873329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2020-05-16,32019,66.682529511,47,3.74664352850046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.160390496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.124789175,0.361491625,NA,2.513043564,0.772357771,NA,NA,47.6023548,12.14810208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2020-05-23,32019,76.976621432,51,3.78491756462532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774301671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.977705028,0.441275793,NA,3.164969418,0.947630928,NA,NA,54.617310714,15.05342788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2020-05-24,32019,71.0084378,55,3.5744839230797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.081395381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.781096148,0.510810804,NA,4.439999926,1.017857151,NA,NA,47.75557185,14.42170654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2020-05-28,32019,80.580187868,56,3.92758069084157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745205506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94583759,0.631539888,NA,3.186603022,1.07142858,NA,NA,57.503564082,15.4960092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2020-05-30,32019,86.727683709,61,3.65503188214287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.039119798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.374063917,0.633404889,NA,4.171903846,1.1386139,NA,NA,60.566282579,16.80429478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2020-06-04,32019,94.077653212,79,3.91602214711888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790794936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.756284512,0.77989605,NA,5.371537678,1.071428526,NA,NA,66.83916888,16.46854263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2020-05-01,32031,30.7208031608,888,3.72181039670331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04529615,2.39433764,NA,2.286688906,NA,3.0848143048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.208547,0.382233096,NA,2.851851702,0.506702392,5.47342723,NA,NA,10.48690474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2020-04-22,32510,30.60439513,28,3.46728037649693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646067424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65525024,NA,NA,NA,NA,2.60574645,NA,23.697331016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2020-04-23,32510,30.663388752,30,3.46440193535546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429906524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00000004,NA,NA,NA,NA,2.4321908,NA,23.801291388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2020-04-25,32510,33.745827206,33,3.37273289119026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63419119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33696806,NA,NA,NA,NA,2.7093724,NA,26.065295556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2020-04-27,32510,34.753363841,38,3.43450254942087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541666675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49394954,NA,NA,NA,NA,3.5888398,NA,26.128907826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2020-04-28,32510,39.286386645,43,3.51972997473286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805008975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72108846,NA,NA,NA,NA,3.71813679,NA,30.04215242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2020-05-02,32510,44.935454566,47,3.44012173675201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7029877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53070826,NA,NA,NA,NA,4.28659803,NA,34.415160576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-05-03,32510,38.160177563,47,3.26979068719676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783972175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46691588,NA,NA,NA,NA,3.5183149,NA,29.390974608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-05-04,32510,45.129799,47,3.47685112859189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5941499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45999979,NA,NA,NA,NA,4.94831225,NA,34.12733706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-05-05,32510,46.766726464,50,3.49804298277473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58638718,NA,NA,NA,NA,5.18789145,NA,35.298003384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-05-12,32510,46.403071067,56,3.41656360444265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.258302555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35469088,NA,NA,NA,NA,5.9130171,NA,33.877060532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-05-13,32510,54.485622205,56,3.51916235424961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946086944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92972176,NA,NA,NA,NA,6.50878748,NA,41.101026021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-05-14,32510,57.023007289,61,3.50856018842772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96202528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39602568,NA,NA,NA,NA,6.83289106,NA,42.832065269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-05-18,32510,58.482546319,68,3.51881128508561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528301907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.987463,NA,NA,NA,NA,6.77529072,NA,43.191490692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-05-19,32510,61.660906418,72,3.54233647413119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156928223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65001875,NA,NA,NA,NA,6.92024011,NA,46.933719335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-05-26,32510,77.679525096,86,3.5697966523568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.614388446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88215273,NA,NA,NA,NA,8.56298912,NA,59.6199948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-06-02,32510,86.618863789,95,3.62268456627248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925336548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98564256,NA,NA,NA,NA,9.91764016,NA,66.790244521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-04-22,32013,4.59270872877,32,3.51028368973792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151489875,NA,0.378965785,NA,0.4307608712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307945649,NA,NA,0.1497006,0.337677747,NA,1.819955156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77253299777,NA,0.2436800478,NA,NA,NA,NA,NA
"264",2020-04-24,32013,4.04691474677,32,3.42346621232719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09569799031,NA,0.35734262778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54005991028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238333326,NA,NA,0.090090089,0.27598356,NA,2.2677647454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181642498,NA,NA,NA,NA,NA
"265",2020-04-25,32013,5.24202350015,33,3.38259642941699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12762622731,NA,0.431442744,NA,0.32708864838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248809528,NA,NA,0.099071205,0.290054449,NA,2.2448580676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05032446846,NA,0.2704932984,NA,NA,NA,0.152254864,NA
"266",2020-04-26,32013,4.3455403883,34,3.04471491289786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109769289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64375538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283693839,NA,NA,0.10367893,0.2056239016,NA,1.0707199083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1820207976,NA,0.4393567008,NA,NA,NA,0.194191584,0.112730058
"267",2020-04-27,32013,4.20955598931,34,3.4566386555194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09508225365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3871285467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35044548,NA,NA,0.10410094,0.2138032286,NA,1.7586766407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81230850366,NA,0.3540569144,NA,NA,NA,0.1339534816,NA
"268",2020-04-28,32013,5.88769578354,35,3.4849844242335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10675902826,NA,0.292880896,NA,0.38422289808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313901364,NA,NA,0.77544908,0.284793435,NA,2.59356671,NA,NA,NA,NA,NA,NA,0.07307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832018176,NA,0.2310272762,NA,NA,NA,NA,NA
"269",2020-04-30,32013,7.64865731276,39,3.48193620889307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201700954,NA,0.37750408366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40505297,NA,NA,0.78795808,0.319953116,NA,3.7210527486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.258572414,NA,0.3962609365,NA,NA,NA,0.18060201,NA
"270",2020-05-01,32013,7.63435341163,42,3.46621175841908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152070498,NA,0.590709392,NA,0.36136632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245313754,NA,NA,0.75067027,0.54984203,NA,3.5976336096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06510781003,NA,0.321639728,NA,NA,NA,NA,NA
"271",2020-05-03,32013,6.90502133655,47,2.96692617784097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13728467302,NA,0.32422966425,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58797512688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37884378,NA,NA,0.91477267,0.290598306,NA,1.9030123376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.270133964,NA,0.6331747908,NA,NA,0.09017132,0.218940048,0.155884656
"272",2020-05-04,32013,7.44713972326,47,3.35095589770271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12703644646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386326192,NA,NA,1.59999996,0.38309516,NA,2.5047583866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.724384186,NA,0.5318921122,NA,NA,NA,0.18964728,NA
"273",2020-05-05,32013,9.10136318308,50,3.4693518225844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13916609938,NA,NA,NA,0.34908810096,NA,NA,NA,NA,NA,NA,NA,0.65413040094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.397918318,NA,NA,1.44034085,0.417536525,NA,3.5191365198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.871013992,NA,0.313032377,NA,NA,NA,NA,NA
"274",2020-05-06,32013,6.30449817445,55,3.47410012231852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190933805,NA,0.46109794095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315290402,NA,NA,1.5190616,0.640000008,NA,3.1781144185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-05-07,32013,8.50787175977,55,3.44983000367739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17777424,NA,0.42300200496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363128486,NA,NA,1.69452444,0.467254056,NA,3.582192352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33996856571,NA,0.298256658,NA,NA,NA,0.1617709571,NA
